hour,Load (kW),Air Temp,SolRad_Hor,SolRad_Dif,WS_10m
2181,108.17,8.41,0.0,0.0,1.72
2182,117.92,7.43,0.0,0.0,1.45
2183,117.92,7.36,0.0,0.0,1.31
2184,117.92,7.34,0.0,0.0,1.24
2185,117.92,7.38,0.0,0.0,1.24
2186,117.92,8.01,0.0,0.0,1.1
2187,117.92,8.63,0.0,0.0,0.62
2188,117.92,8.64,0.0,0.0,0.48
2189,117.92,8.2,0.0,0.0,1.1
2190,117.92,6.75,148.0,63.0,1.38
2191,93.17,9.94,356.0,109.0,1.59
2192,93.17,12.91,552.0,139.0,2.28
2193,106.73,14.57,723.0,152.0,2.83
2194,106.73,16.02,849.0,150.0,3.17
2195,107.413369606609,17.27,904.0,152.0,3.38
2196,106.73,18.14,896.0,146.0,3.45
2197,106.73,18.78,828.0,131.0,3.38
2198,106.73,19.07,686.0,126.0,3.24
2199,106.904159913364,18.95,494.0,119.0,3.17
2200,106.926179305024,18.39,248.0,121.0,3.24
2201,107.545791116179,17.4,55.0,43.0,2.76
2202,107.626266745883,16.11,0.0,0.0,1.79
2203,110.67,15.01,0.0,0.0,1.17
2204,110.67,14.51,0.0,0.0,2.0
2205,110.67,14.26,0.0,0.0,2.34
2206,117.92,13.78,0.0,0.0,2.76
2207,117.92,13.47,0.0,0.0,2.83
2208,117.92,12.87,0.0,0.0,2.69
2209,117.92,12.39,0.0,0.0,2.76
2210,117.92,11.94,0.0,0.0,2.76
2211,117.92,11.5,0.0,0.0,2.9
2212,117.92,10.97,0.0,0.0,2.97
2213,117.92,10.6,0.0,0.0,2.9
2214,117.92,10.57,150.0,66.0,2.76
2215,93.17,12.13,355.0,112.0,2.69
2216,93.17,14.76,554.0,138.0,2.76
2217,106.73,16.63,721.0,153.0,3.1
2218,106.73,18.06,846.0,151.0,3.31
2219,107.300025995573,19.09,886.0,168.0,3.59
2220,106.73,19.65,859.0,184.0,3.93
2221,106.834930898905,19.91,808.0,149.0,4.28
2222,107.1255767558,19.91,677.0,134.0,4.48
2223,107.32425028042,19.7,496.0,116.0,4.55
2224,106.996339615656,19.25,273.0,100.0,4.62
2225,107.318674686937,18.21,65.0,45.0,4.21
2226,107.939435295068,16.78,0.0,0.0,4.28
2227,110.67,15.93,0.0,0.0,4.14
2228,110.67,15.34,0.0,0.0,3.52
2229,110.67,15.01,0.0,0.0,3.38
2230,117.92,14.66,0.0,0.0,3.24
2231,117.92,14.32,0.0,0.0,2.9
2232,117.92,14.0,0.0,0.0,2.83
2233,117.92,13.64,0.0,0.0,2.76
2234,117.92,13.09,0.0,0.0,2.41
2235,117.92,12.76,0.0,0.0,2.41
2236,117.92,12.48,0.0,0.0,2.41
2237,117.92,12.3,0.0,0.0,2.69
2238,117.92,12.76,114.0,82.0,3.1
2239,93.17,14.59,88.0,88.0,4.28
2240,93.17,16.59,345.0,274.0,5.31
2241,108.417078752607,18.0,682.0,200.0,5.66
2242,107.791395566448,19.03,568.0,401.0,5.93
2243,110.350925682057,19.6,824.0,252.0,6.76
2244,109.836503379891,19.82,802.0,261.0,7.24
2245,109.136003281721,19.95,676.0,308.0,6.83
2246,109.102561788583,20.11,662.0,147.0,6.14
2247,108.671874713908,20.1,430.0,186.0,5.66
2248,109.204609190992,19.84,258.0,113.0,5.17
2249,109.533808344417,19.09,58.0,45.0,4.97
2250,109.831069086989,18.05,0.0,0.0,5.1
2251,110.67,17.43,0.0,0.0,5.31
2252,110.67,17.2,0.0,0.0,2.83
2253,110.67,16.77,0.0,0.0,3.86
2254,117.92,16.34,0.0,0.0,3.24
2255,117.92,15.95,0.0,0.0,1.66
2256,117.92,15.72,0.0,0.0,2.0
2257,117.92,15.34,0.0,0.0,1.59
2258,117.92,15.26,0.0,0.0,0.62
2259,117.92,14.54,0.0,0.0,0.9
2260,117.92,13.41,0.0,0.0,1.59
2261,117.92,13.29,0.0,0.0,1.79
2262,117.92,13.35,20.0,20.0,2.9
2263,93.17,13.37,285.0,173.0,4.21
2264,93.17,14.77,246.0,233.0,3.31
2265,109.674545728683,15.63,368.0,330.0,3.38
2266,108.301921786069,16.5,409.0,373.0,3.17
2267,110.212390267143,16.97,339.0,331.0,3.03
2268,108.127413455508,16.97,343.0,334.0,2.76
2269,107.54074433924,16.86,105.0,105.0,2.21
2270,107.708558544926,16.8,80.0,80.0,2.97
2271,107.474942236028,16.24,173.0,171.0,3.17
2272,108.04268235626,15.64,24.0,24.0,3.66
2273,108.044241346004,14.81,44.0,40.0,4.0
2274,108.352120496974,13.83,0.0,0.0,3.86
2275,110.67,13.19,0.0,0.0,3.31
2276,110.67,12.01,0.0,0.0,2.97
2277,110.67,11.7,0.0,0.0,2.62
2278,117.92,11.6,0.0,0.0,1.79
2279,117.92,11.41,0.0,0.0,2.14
2280,117.92,11.21,0.0,0.0,2.21
2281,117.92,10.91,0.0,0.0,2.76
2282,117.92,10.51,0.0,0.0,2.76
2283,117.92,10.2,0.0,0.0,2.97
2284,117.92,9.96,0.0,0.0,3.03
2285,117.92,9.76,0.0,0.0,2.97
2286,117.92,10.18,107.0,87.0,2.97
2287,93.17,11.65,163.0,156.0,2.9
2288,93.17,14.27,378.0,281.0,3.79
2289,107.956572565995,16.09,343.0,320.0,3.66
2290,107.260324123206,17.92,640.0,384.0,2.69
2291,108.076186814534,19.17,789.0,313.0,1.59
2292,106.914902354358,20.12,544.0,429.0,2.69
2293,106.891464603568,20.35,776.0,199.0,3.59
2294,107.04907009061,20.45,684.0,135.0,4.0
2295,107.986971032701,20.46,429.0,198.0,4.0
2296,108.389328779401,20.22,172.0,144.0,4.0
2297,106.981126658474,19.5,56.0,47.0,3.72
2298,106.98308381097,18.13,0.0,0.0,3.59
2299,110.67,16.8,0.0,0.0,3.79
2300,110.67,16.0,0.0,0.0,4.21
2301,110.67,15.07,0.0,0.0,4.55
2302,117.92,14.13,0.0,0.0,4.34
2303,117.92,13.45,0.0,0.0,4.34
2304,117.92,12.99,0.0,0.0,4.21
2305,117.92,12.68,0.0,0.0,3.93
2306,117.92,12.44,0.0,0.0,3.59
2307,117.92,12.3,0.0,0.0,3.38
2308,117.92,12.25,0.0,0.0,3.31
2309,117.92,12.15,0.0,0.0,3.31
2310,117.92,12.51,175.0,68.0,3.31
2311,93.17,14.09,384.0,112.0,3.93
2312,93.17,15.31,583.0,138.0,4.14
2313,93.17,16.63,750.0,152.0,4.55
2314,93.17,17.77,866.0,160.0,4.83
2315,93.17,18.68,924.0,157.0,5.1
2316,93.17,19.48,909.0,156.0,4.97
2317,93.17,20.06,849.0,130.0,4.97
2318,93.17,20.33,700.0,133.0,5.24
2319,93.17,20.35,462.0,178.0,5.17
2320,93.17,20.05,250.0,135.0,4.97
2321,93.17,19.35,89.0,45.0,4.69
2322,93.17,18.28,0.0,0.0,4.69
2323,108.17,17.35,0.0,0.0,4.55
2324,108.17,16.69,0.0,0.0,4.41
2325,108.17,15.98,0.0,0.0,4.28
2326,117.92,15.45,0.0,0.0,3.93
2327,117.92,14.95,0.0,0.0,3.59
2328,117.92,14.52,0.0,0.0,3.31
2329,117.92,14.17,0.0,0.0,3.17
2330,117.92,13.9,0.0,0.0,2.97
2331,117.92,13.65,0.0,0.0,2.9
2332,117.92,13.38,0.0,0.0,2.83
2333,117.92,13.3,0.0,0.0,2.97
2334,117.92,13.62,96.0,86.0,3.1
2335,93.17,14.79,67.0,67.0,4.0
2336,93.17,15.49,104.0,104.0,5.17
2337,93.17,15.75,626.0,303.0,4.97
2338,93.17,16.3,805.0,245.0,5.24
2339,93.17,16.19,742.0,379.0,5.59
2340,93.17,14.51,248.0,248.0,7.17
2341,93.17,11.78,583.0,390.0,8.9
2342,93.17,9.99,492.0,327.0,8.69
2343,93.17,9.6,461.0,178.0,8.34
2344,93.17,9.35,295.0,99.0,8.14
2345,93.17,8.79,79.0,49.0,7.59
2346,93.17,8.4,0.0,0.0,6.69
2347,108.17,8.01,0.0,0.0,5.52
2348,108.17,7.78,0.0,0.0,5.45
2349,108.17,7.62,0.0,0.0,4.69
2350,117.92,7.37,0.0,0.0,4.34
2351,117.92,7.22,0.0,0.0,4.21
2352,117.92,7.09,0.0,0.0,4.14
2353,117.92,7.03,0.0,0.0,4.0
2354,117.92,7.02,0.0,0.0,3.93
2355,117.92,6.89,0.0,0.0,3.86
2356,117.92,6.75,0.0,0.0,3.72
2357,117.92,6.55,0.0,0.0,3.66
2358,117.92,6.85,182.0,75.0,3.52
2359,93.17,8.04,289.0,198.0,4.07
2360,93.17,8.85,596.0,147.0,4.48
2361,107.029627613326,9.95,679.0,276.0,5.45
2362,106.73,10.81,738.0,350.0,5.72
2363,107.079414194593,11.7,934.0,172.0,5.79
2364,106.756088232537,12.13,475.0,422.0,6.0
2365,106.868072923058,12.26,571.0,404.0,6.34
2366,107.188720205304,12.18,607.0,268.0,6.48
2367,106.846767944507,12.03,430.0,223.0,6.34
2368,106.73,11.68,312.0,93.0,6.14
2369,106.73,11.05,88.0,50.0,5.79
2370,106.73,10.19,0.0,0.0,4.97
2371,110.67,9.37,0.0,0.0,4.34
2372,110.67,8.74,0.0,0.0,3.79
2373,110.67,8.22,0.0,0.0,3.31
2374,117.92,7.78,0.0,0.0,2.9
2375,117.92,7.38,0.0,0.0,2.69
2376,117.92,7.09,0.0,0.0,2.62
2377,117.92,6.89,0.0,0.0,2.69
2378,117.92,6.76,0.0,0.0,2.69
2379,117.92,6.53,0.0,0.0,2.62
2380,117.92,6.39,0.0,0.0,2.62
2381,117.92,6.32,1.0,1.0,2.62
2382,117.92,6.88,192.0,71.0,2.34
2383,93.17,9.09,401.0,117.0,2.34
2384,93.17,10.46,593.0,152.0,2.69
2385,106.841680322578,11.86,748.0,184.0,2.97
2386,106.73,13.05,813.0,267.0,2.62
2387,106.73,13.98,770.0,376.0,2.34
2388,106.73,14.72,753.0,376.0,2.21
2389,106.73,15.29,628.0,385.0,2.07
2390,106.73,15.51,677.0,181.0,1.66
2391,106.73,15.46,523.0,124.0,1.1
2392,106.73,15.14,309.0,97.0,0.62
2393,106.73,14.46,94.0,48.0,0.62
2394,106.73,13.45,0.0,0.0,1.93
2395,110.67,12.1,0.0,0.0,2.76
2396,110.67,11.1,0.0,0.0,2.07
2397,110.67,9.94,0.0,0.0,1.66
2398,117.92,9.17,0.0,0.0,1.38
2399,117.92,8.98,0.0,0.0,1.24
2400,117.92,9.67,0.0,0.0,0.97
2401,117.92,9.93,0.0,0.0,0.48
2402,117.92,9.7,0.0,0.0,0.34
2403,117.92,9.33,0.0,0.0,0.69
2404,117.92,8.65,0.0,0.0,0.97
2405,117.92,8.03,2.0,2.0,1.1
2406,117.92,7.92,149.0,99.0,1.03
2407,93.17,10.53,351.0,170.0,0.69
2408,93.17,12.07,590.0,153.0,0.9
2409,106.73,13.43,769.0,153.0,0.62
2410,106.73,14.68,883.0,160.0,0.21
2411,107.854837092096,15.67,910.0,195.0,0.34
2412,106.73,16.46,914.0,167.0,0.83
2413,106.73,17.02,829.0,167.0,1.31
2414,106.73,17.2,691.0,155.0,1.59
2415,106.73,17.08,522.0,123.0,1.79
2416,106.73,16.5,306.0,99.0,2.34
2417,106.73,15.44,102.0,48.0,3.1
2418,106.73,14.13,0.0,0.0,3.03
2419,110.67,13.12,0.0,0.0,2.21
2420,110.67,12.19,0.0,0.0,1.38
2421,110.67,11.57,0.0,0.0,0.97
2422,117.92,11.8,0.0,0.0,0.48
2423,117.92,11.57,0.0,0.0,0.07
2424,117.92,11.09,0.0,0.0,0.62
2425,117.92,10.14,0.0,0.0,0.9
2426,117.92,9.26,0.0,0.0,1.1
2427,117.92,8.72,0.0,0.0,1.17
2428,117.92,8.34,0.0,0.0,1.24
2429,117.92,8.5,2.0,2.0,1.17
2430,117.92,9.13,192.0,77.0,0.97
2431,93.17,11.77,393.0,126.0,0.76
2432,93.17,13.74,590.0,151.0,0.55
2433,106.73,15.33,755.0,163.0,0.14
2434,106.73,16.58,871.0,166.0,0.41
2435,106.73,17.71,927.0,165.0,1.38
2436,106.73,18.5,911.0,164.0,2.34
2437,106.73,18.86,848.0,140.0,3.1
2438,106.73,18.67,700.0,143.0,3.79
2439,106.73,18.04,510.0,133.0,4.34
2440,106.73,17.04,299.0,104.0,4.41
2441,106.73,15.93,100.0,49.0,4.07
2442,106.73,14.75,0.0,0.0,3.45
2443,110.67,13.92,0.0,0.0,2.9
2444,110.67,13.03,0.0,0.0,2.69
2445,110.67,12.57,0.0,0.0,2.21
2446,117.92,12.21,0.0,0.0,2.0
2447,117.92,11.82,0.0,0.0,1.79
2448,117.92,11.1,0.0,0.0,1.52
2449,117.92,10.98,0.0,0.0,1.24
2450,117.92,11.38,0.0,0.0,1.03
2451,117.92,11.87,0.0,0.0,0.9
2452,117.92,12.25,0.0,0.0,0.69
2453,117.92,12.17,1.0,1.0,0.69
2454,117.92,12.21,140.0,104.0,0.76
2455,93.17,13.83,194.0,180.0,1.31
2456,93.17,14.75,305.0,275.0,0.83
2457,106.73,16.18,479.0,372.0,0.9
2458,106.73,17.76,833.0,215.0,1.17
2459,107.454627296582,19.12,799.0,331.0,0.9
2460,106.889960670444,20.11,676.0,414.0,1.66
2461,106.947488915217,20.67,464.0,394.0,2.62
2462,107.166274793293,20.61,600.0,260.0,3.93
2463,106.973714337207,19.62,140.0,140.0,4.21
2464,106.919404992343,18.51,229.0,153.0,3.59
2465,106.858183564848,17.62,98.0,52.0,3.24
2466,107.056913502721,16.44,0.0,0.0,2.28
2467,110.67,15.59,0.0,0.0,1.24
2468,110.67,14.46,0.0,0.0,1.31
2469,110.67,14.62,0.0,0.0,0.41
2470,117.92,14.56,0.0,0.0,0.14
2471,117.92,14.33,0.0,0.0,0.55
2472,117.92,13.4,0.0,0.0,1.03
2473,117.92,12.18,0.0,0.0,1.38
2474,117.92,11.3,0.0,0.0,1.52
2475,117.92,11.34,0.0,0.0,1.45
2476,117.92,11.12,0.0,0.0,1.38
2477,117.92,10.81,4.0,4.0,1.45
2478,117.92,10.83,212.0,75.0,1.38
2479,93.17,14.21,389.0,154.0,1.31
2480,93.17,16.33,587.0,183.0,1.79
2481,93.17,18.08,770.0,172.0,2.48
2482,93.17,19.26,871.0,199.0,2.9
2483,93.17,20.01,335.0,331.0,3.1
2484,93.17,20.27,519.0,441.0,3.31
2485,93.17,20.41,536.0,412.0,3.17
2486,93.17,20.28,187.0,187.0,2.83
2487,93.17,19.88,136.0,136.0,2.76
2488,93.17,19.28,68.0,68.0,2.83
2489,93.17,18.47,48.0,46.0,2.34
2490,93.17,17.44,0.0,0.0,1.31
2491,108.17,16.28,0.0,0.0,0.55
2492,108.17,15.3,0.0,0.0,0.9
2493,108.17,15.21,0.0,0.0,0.55
2494,117.92,14.93,0.0,0.0,0.69
2495,117.92,13.86,0.0,0.0,1.03
2496,117.92,12.38,0.0,0.0,1.45
2497,117.92,11.15,0.0,0.0,1.93
2498,117.92,10.75,0.0,0.0,2.34
2499,117.92,10.73,0.0,0.0,2.62
2500,117.92,10.51,0.0,0.0,2.83
2501,117.92,10.32,9.0,9.0,3.03
2502,117.92,10.98,212.0,78.0,2.83
2503,93.17,13.64,417.0,120.0,2.97
2504,93.17,15.63,609.0,148.0,2.76
2505,93.17,17.09,704.0,256.0,1.86
2506,93.17,18.32,735.0,358.0,0.97
2507,93.17,19.29,548.0,450.0,0.83
2508,93.17,20.03,631.0,442.0,1.72
2509,93.17,20.29,575.0,405.0,2.69
2510,93.17,20.08,536.0,324.0,3.31
2511,93.17,19.48,438.0,223.0,3.45
2512,93.17,18.57,188.0,157.0,3.59
2513,93.17,17.44,68.0,58.0,3.52
2514,93.17,16.18,0.0,0.0,3.03
2515,108.17,15.21,0.0,0.0,2.69
2516,108.17,14.43,0.0,0.0,1.93
2517,108.17,14.07,0.0,0.0,1.66
2518,117.92,13.81,0.0,0.0,1.52
2519,117.92,13.73,0.0,0.0,1.52
2520,117.92,13.57,0.0,0.0,1.59
2521,117.92,12.9,0.0,0.0,1.45
2522,117.92,12.04,0.0,0.0,1.31
2523,117.92,11.46,0.0,0.0,1.31
2524,117.92,11.23,0.0,0.0,1.38
2525,117.92,11.23,4.0,4.0,1.59
2526,117.92,12.26,96.0,91.0,1.59
2527,93.17,13.7,243.0,204.0,2.41
2528,93.17,14.71,239.0,233.0,2.83
2529,106.981607424243,15.6,243.0,242.0,2.55
2530,106.73,16.62,351.0,341.0,2.28
2531,106.793239714094,17.66,485.0,428.0,2.14
2532,106.73,18.58,448.0,407.0,1.66
2533,106.73,19.47,473.0,396.0,0.83
2534,106.786523888602,19.57,89.0,89.0,1.31
2535,106.768261059598,19.17,351.0,255.0,1.38
2536,106.889714366758,18.39,201.0,159.0,2.07
2537,106.893797746825,17.05,68.0,58.0,2.97
2538,106.871315964876,15.7,0.0,0.0,3.1
2539,110.67,14.7,0.0,0.0,3.66
2540,110.67,13.05,0.0,0.0,3.52
2541,110.67,12.67,0.0,0.0,3.38
2542,117.92,12.36,0.0,0.0,3.52
2543,117.92,12.15,0.0,0.0,3.66
2544,117.92,11.9,0.0,0.0,3.59
2545,117.92,11.63,0.0,0.0,3.72
2546,117.92,11.57,0.0,0.0,3.86
2547,117.92,11.6,0.0,0.0,3.86
2548,117.92,11.69,0.0,0.0,3.93
2549,117.92,11.83,8.0,8.0,4.21
2550,117.92,12.17,108.0,99.0,4.0
2551,93.17,13.28,276.0,212.0,4.41
2552,93.17,15.02,531.0,242.0,4.55
2553,106.73,16.8,678.0,281.0,3.93
2554,106.73,18.47,626.0,418.0,3.59
2555,106.73,19.31,807.0,334.0,3.59
2556,106.73,20.28,710.0,400.0,2.76
2557,106.73,21.22,687.0,340.0,2.34
2558,107.025550745112,21.47,622.0,248.0,2.34
2559,108.301363720546,21.47,444.0,214.0,1.93
2560,107.17293122312,20.93,217.0,161.0,1.24
2561,107.577699467032,20.21,81.0,62.0,0.9
2562,107.732944818342,19.03,0.0,0.0,0.41
2563,110.67,17.9,0.0,0.0,1.17
2564,110.67,15.44,0.0,0.0,3.1
2565,110.67,14.92,0.0,0.0,2.14
2566,117.92,14.49,0.0,0.0,2.14
2567,117.92,13.96,0.0,0.0,2.07
2568,117.92,13.48,0.0,0.0,1.66
2569,117.92,13.1,0.0,0.0,1.45
2570,117.92,12.76,0.0,0.0,1.66
2571,117.92,12.56,0.0,0.0,1.93
2572,117.92,12.26,0.0,0.0,2.0
2573,117.92,12.0,5.0,5.0,1.86
2574,117.92,12.54,55.0,55.0,1.59
2575,93.17,14.26,71.0,71.0,1.52
2576,93.17,15.71,237.0,232.0,1.93
2577,106.904932595686,17.2,173.0,173.0,1.79
2578,106.877419526298,18.49,549.0,430.0,1.38
2579,106.931855151669,19.81,248.0,248.0,1.31
2580,106.73,20.63,453.0,412.0,1.86
2581,106.73,21.0,404.0,371.0,2.07
2582,106.73,20.62,218.0,217.0,3.45
2583,106.73,19.34,81.0,81.0,4.21
2584,106.73,18.17,106.0,105.0,3.52
2585,106.73,17.41,39.0,39.0,2.21
2586,106.73,16.87,0.0,0.0,0.62
2587,110.67,16.59,0.0,0.0,1.03
2588,110.67,15.76,0.0,0.0,1.17
2589,110.67,15.36,0.0,0.0,1.31
2590,117.92,14.54,0.0,0.0,1.24
2591,117.92,13.86,0.0,0.0,1.1
2592,117.92,14.63,0.0,0.0,0.41
2593,117.92,14.41,0.0,0.0,0.34
2594,117.92,14.02,0.0,0.0,0.62
2595,117.92,13.66,0.0,0.0,0.62
2596,117.92,12.76,0.0,0.0,0.34
2597,117.92,12.53,9.0,9.0,0.34
2598,117.92,12.47,71.0,71.0,0.55
2599,93.17,14.38,235.0,206.0,0.9
2600,93.17,16.01,508.0,275.0,1.1
2601,106.73,17.93,780.0,165.0,2.34
2602,106.73,19.05,898.0,163.0,3.1
2603,106.73,19.81,941.0,171.0,3.45
2604,106.73,20.81,934.0,159.0,4.07
2605,106.73,21.18,865.0,141.0,4.97
2606,106.73,20.62,720.0,140.0,5.38
2607,106.73,19.91,524.0,137.0,5.66
2608,106.73,18.98,324.0,104.0,5.72
2609,106.73,17.84,120.0,55.0,5.1
2610,106.73,16.67,0.0,0.0,4.41
2611,110.67,15.61,0.0,0.0,3.86
2612,110.67,14.66,0.0,0.0,4.76
2613,110.67,14.01,0.0,0.0,4.69
2614,117.92,13.49,0.0,0.0,4.41
2615,117.92,13.13,0.0,0.0,4.07
2616,117.92,12.82,0.0,0.0,3.93
2617,117.92,12.58,0.0,0.0,3.86
2618,117.92,12.38,0.0,0.0,3.79
2619,117.92,12.13,0.0,0.0,3.79
2620,117.92,11.91,0.0,0.0,3.72
2621,117.92,11.72,21.0,21.0,3.59
2622,117.92,12.32,237.0,81.0,3.38
2623,93.17,13.55,448.0,118.0,4.21
2624,93.17,14.47,638.0,147.0,4.62
2625,108.673815590999,15.73,791.0,169.0,4.55
2626,107.11493104903,17.01,919.0,156.0,4.28
2627,108.610822403444,18.12,952.0,175.0,4.0
2628,106.976140314342,18.95,914.0,204.0,3.86
2629,107.364756218323,19.41,857.0,163.0,3.72
2630,106.932409242011,19.52,726.0,146.0,3.45
2631,106.980824587905,19.49,547.0,126.0,3.31
2632,106.803989064756,19.02,326.0,108.0,3.45
2633,107.859485165864,18.14,126.0,55.0,3.24
2634,107.152431748145,16.98,0.0,0.0,2.69
2635,110.67,15.93,0.0,0.0,2.55
2636,110.67,15.48,0.0,0.0,3.24
2637,110.67,14.73,0.0,0.0,3.45
2638,117.92,14.04,0.0,0.0,3.45
2639,117.92,13.43,0.0,0.0,3.38
2640,117.92,12.88,0.0,0.0,3.24
2641,117.92,12.38,0.0,0.0,3.17
2642,117.92,11.95,0.0,0.0,3.17
2643,117.92,11.56,0.0,0.0,3.1
2644,117.92,11.24,0.0,0.0,2.97
2645,117.92,10.96,22.0,22.0,2.76
2646,117.92,11.59,238.0,85.0,2.41
2647,93.17,13.43,443.0,126.0,2.69
2648,93.17,14.99,646.0,143.0,2.69
2649,93.17,16.45,804.0,159.0,2.28
2650,93.17,17.71,919.0,161.0,2.34
2651,93.17,18.76,967.0,163.0,3.03
2652,93.17,19.07,959.0,151.0,3.59
2653,93.17,19.37,880.0,144.0,3.93
2654,93.17,19.65,734.0,142.0,3.86
2655,93.17,19.61,550.0,125.0,3.86
2656,93.17,19.3,340.0,100.0,3.79
2657,93.17,18.63,129.0,56.0,3.24
2658,93.17,17.69,0.0,0.0,2.34
2659,108.17,16.64,0.0,0.0,1.86
2660,108.17,15.9,0.0,0.0,2.14
2661,108.17,15.09,0.0,0.0,2.07
2662,117.92,14.52,0.0,0.0,2.21
2663,117.92,14.07,0.0,0.0,2.34
2664,117.92,13.49,0.0,0.0,2.48
2665,117.92,12.93,0.0,0.0,2.48
2666,117.92,12.39,0.0,0.0,2.34
2667,117.92,11.86,0.0,0.0,2.21
2668,117.92,11.29,0.0,0.0,2.14
2669,117.92,10.67,24.0,24.0,2.07
2670,117.92,11.38,236.0,89.0,1.59
2671,93.17,14.66,448.0,122.0,1.45
2672,93.17,16.81,642.0,145.0,0.62
2673,93.17,18.48,798.0,161.0,1.17
2674,93.17,19.68,911.0,163.0,2.21
2675,93.17,20.42,954.0,171.0,3.24
2676,93.17,20.82,936.0,170.0,3.79
2677,93.17,20.89,863.0,155.0,3.86
2678,93.17,20.79,727.0,143.0,4.0
2679,93.17,20.27,546.0,127.0,4.28
2680,93.17,19.38,335.0,102.0,4.28
2681,93.17,18.32,124.0,60.0,3.59
2682,93.17,17.16,0.0,0.0,2.62
2683,108.17,16.25,0.0,0.0,1.86
2684,108.17,15.55,0.0,0.0,1.93
2685,108.17,15.03,0.0,0.0,1.72
2686,117.92,14.49,0.0,0.0,1.45
2687,117.92,13.65,0.0,0.0,1.17
2688,117.92,13.7,0.0,0.0,0.83
2689,117.92,14.12,0.0,0.0,0.62
2690,117.92,13.97,0.0,0.0,0.48
2691,117.92,13.72,0.0,0.0,0.69
2692,117.92,13.17,0.0,0.0,0.9
2693,117.92,13.27,27.0,25.0,0.41
2694,117.92,13.71,140.0,120.0,0.14
2695,93.17,15.6,436.0,131.0,0.69
2696,93.17,17.8,627.0,156.0,0.97
2697,106.834188681312,19.42,741.0,234.0,0.55
2698,106.73,21.16,827.0,273.0,1.24
2699,106.978578112903,22.28,890.0,254.0,2.55
2700,107.250600656683,22.79,686.0,429.0,4.07
2701,106.73,22.68,639.0,389.0,4.9
2702,106.73,22.1,682.0,192.0,4.76
2703,106.73,21.47,344.0,266.0,4.21
2704,106.73,20.7,237.0,168.0,3.52
2705,106.73,19.74,101.0,70.0,2.83
2706,106.787450668804,18.65,0.0,0.0,2.41
2707,110.67,17.74,0.0,0.0,1.72
2708,110.67,16.68,0.0,0.0,2.28
2709,110.67,15.97,0.0,0.0,2.62
2710,117.92,15.58,0.0,0.0,2.48
2711,117.92,15.1,0.0,0.0,2.41
2712,117.92,14.63,0.0,0.0,3.17
2713,117.92,14.18,0.0,0.0,3.17
2714,117.92,13.84,0.0,0.0,3.24
2715,117.92,13.48,0.0,0.0,3.24
2716,117.92,13.29,0.0,0.0,3.31
2717,117.92,13.08,11.0,11.0,3.1
2718,117.92,13.25,35.0,35.0,3.45
2719,93.17,13.66,314.0,221.0,3.79
2720,93.17,15.44,119.0,119.0,4.97
2721,106.73,16.72,109.0,109.0,4.34
2722,106.73,16.76,135.0,135.0,3.52
2723,107.88001923489,16.64,178.0,178.0,3.66
2724,106.73,16.48,152.0,152.0,4.14
2725,106.73,16.34,143.0,143.0,4.28
2726,106.73,16.0,85.0,85.0,4.14
2727,106.799803303403,15.27,140.0,140.0,4.69
2728,106.826850952283,14.78,45.0,45.0,5.17
2729,106.871159084525,14.51,71.0,64.0,4.97
2730,106.73,14.21,0.0,0.0,5.1
2731,110.67,13.94,0.0,0.0,5.17
2732,110.67,13.21,0.0,0.0,4.62
2733,110.67,13.16,0.0,0.0,4.28
2734,117.92,13.05,0.0,0.0,4.0
2735,117.92,12.92,0.0,0.0,3.79
2736,117.92,12.66,0.0,0.0,3.79
2737,117.92,12.56,0.0,0.0,4.0
2738,117.92,12.7,0.0,0.0,4.14
2739,117.92,12.8,0.0,0.0,4.28
2740,117.92,12.88,0.0,0.0,4.55
2741,117.92,12.85,36.0,31.0,5.1
2742,117.92,12.96,184.0,128.0,5.17
2743,93.17,13.68,304.0,228.0,6.55
2744,93.17,14.21,130.0,130.0,7.66
2745,106.976398109833,14.82,144.0,144.0,7.72
2746,107.150135577994,15.6,169.0,169.0,7.86
2747,108.260218771285,16.26,254.0,254.0,7.79
2748,107.523919666971,16.74,382.0,370.0,7.59
2749,108.722695603203,16.87,442.0,394.0,7.38
2750,108.422222374848,16.8,499.0,349.0,6.97
2751,109.888329352669,16.58,485.0,202.0,6.83
2752,109.350950059713,16.3,332.0,110.0,6.41
2753,110.411054346623,15.61,131.0,61.0,6.0
2754,109.280938894777,14.67,0.0,0.0,5.1
2755,110.67,13.79,0.0,0.0,4.21
2756,110.67,12.99,0.0,0.0,3.93
2757,110.67,12.56,0.0,0.0,3.72
2758,117.92,12.2,0.0,0.0,3.66
2759,117.92,11.9,0.0,0.0,3.59
2760,117.92,11.63,0.0,0.0,3.52
2761,117.92,11.36,0.0,0.0,3.31
2762,117.92,11.09,0.0,0.0,3.31
2763,117.92,10.95,0.0,0.0,3.38
2764,117.92,10.8,0.0,0.0,3.52
2765,117.92,10.66,58.0,33.0,3.31
2766,117.92,11.52,148.0,127.0,2.97
2767,93.17,13.65,477.0,113.0,3.1
2768,93.17,15.37,623.0,192.0,3.79
2769,108.007128323253,16.83,814.0,162.0,3.52
2770,106.893713152572,18.06,926.0,163.0,3.17
2771,107.931492170534,19.13,941.0,207.0,3.03
2772,106.73,19.98,944.0,175.0,2.62
2773,107.814783944577,20.41,843.0,197.0,1.86
