hour,Load (kW),Air Temp,SolRad_Hor,SolRad_Dif,WS_10m,RH
7779,117.92,18.51,0,0,1.72,80.15
7780,117.92,18.21,0,0,2.41,82.15
7781,117.92,17.69,0,0,3.1,84.95
7782,117.92,17.88,0,0,3.86,83.45
7783,93.17,18.24,101,68,3.86,80.7
7784,93.17,18.29,38,38,3.66,80.4
7785,108.065663262601,18.51,79,79,3.17,78.7
7786,107.804406384942,18.63,73,73,2.83,77.8
7787,108.048094946871,18.21,106,106,4.14,81.25
7788,106.840296163093,18.36,64,64,4.21,80
7789,106.73,18.46,125,125,4,79.35
7790,106.73,18.52,255,145,3.1,78.8
7791,106.73,18.52,139,65,2.14,78.5
7792,107.117902091492,18.5,0,0,1.52,78.55
7793,106.996722681802,18.36,0,0,1.38,78.65
7794,107.246670428465,18.36,0,0,2.34,78.5
7795,110.67,18.19,0,0,3.66,79.7
7796,110.67,18.03,0,0,4.76,79
7797,110.67,17.8,0,0,5.31,80.25
7798,117.92,17.68,0,0,5.72,79.75
7799,117.92,17.2,0,0,5.93,88
7800,117.92,16.94,0,0,6.41,90.6
7801,117.92,16.58,0,0,6.62,90.45
7802,117.92,16.71,0,0,6.83,87.5
7803,117.92,16.81,0,0,7.86,88.15
7804,117.92,16.92,0,0,8.97,85.45
7805,117.92,17,0,0,10.28,83.1
7806,117.92,17.17,0,0,11.17,81.65
7807,93.17,17.47,83,67,11.66,79.9
7808,93.17,17.64,145,133,12.28,81.75
7809,107.843932989754,17.66,170,166,12.76,81.85
7810,107.616648493023,17.8,452,202,13.38,80.35
7811,108.000016563904,17.93,363,273,13.45,76.8
7812,106.901025694058,17.98,489,168,13.17,76.35
7813,106.73,17.98,386,175,13.03,75.4
7814,106.755231301015,18.02,281,121,12.97,74.2
7815,106.73,18.01,108,78,12.69,72.4
7816,106.750287981816,17.98,0,0,12.48,70.7
7817,106.752765715791,17.9,0,0,12.34,70.35
7818,107.326460647208,17.8,0,0,12.34,70.45
7819,110.67,17.68,0,0,12.28,69.5
7820,110.67,17.68,0,0,12.14,68.4
7821,110.67,17.85,0,0,12,66.35
7822,117.92,17.91,0,0,11.79,64.85
7823,117.92,17.83,0,0,11.45,65.4
7824,117.92,17.66,0,0,11.59,68.4
7825,117.92,17.5,0,0,11.59,70.2
7826,117.92,17.38,0,0,11.72,71.45
7827,117.92,17.36,0,0,11.86,72.1
7828,117.92,17.4,0,0,11.86,71.6
7829,117.92,17.43,0,0,11.66,71.25
7830,117.92,17.38,0,0,11.59,70.8
7831,93.17,17.47,119,52,11.38,68.85
7832,93.17,17.41,222,141,11.1,67.35
7833,107.978812154671,17.35,296,210,10.83,66.1
7834,107.943165165992,17.31,495,144,10.55,63.3
7835,108.033679976793,17.24,525,154,10.28,63.85
7836,107.104707243884,17.19,520,118,9.79,63.4
7837,106.73,17.25,419,134,9.17,61.75
7838,106.73,17.38,302,94,8.48,59.95
7839,106.73,17.54,141,60,8.14,58.55
7840,106.767957289741,17.69,0,0,7.93,57.95
7841,106.857788427871,17.84,0,0,7.86,57
7842,107.334340139788,17.96,0,0,7.59,56.4
7843,110.67,18.05,0,0,7.24,55.65
7844,110.67,18.07,0,0,6.83,55.35
7845,110.67,17.98,0,0,6.41,56.9
7846,117.92,17.91,0,0,6.21,57.3
7847,117.92,17.99,0,0,5.79,57.35
7848,117.92,17.95,0,0,5.66,58
7849,117.92,17.79,0,0,5.24,59.8
7850,117.92,17.66,0,0,4.69,60.7
7851,117.92,17.63,0,0,4.69,61.55
7852,117.92,17.67,0,0,4.34,62.3
7853,117.92,17.68,0,0,4,62.7
7854,117.92,17.7,0,0,3.79,63.05
7855,93.17,17.73,81,64,3.59,63.55
7856,93.17,17.66,203,144,3.93,64.75
7857,93.17,17.61,165,161,4.48,65.75
7858,93.17,17.49,377,245,5.03,67.2
7859,93.17,17.42,374,269,5.93,66.2
7860,93.17,17.38,361,255,6.34,67.15
7861,93.17,17.39,130,130,6.69,67.85
7862,93.17,17.48,116,114,6.76,67.85
7863,93.17,17.68,60,58,6.76,66.65
7864,93.17,18.01,0,0,6.55,63.8
7865,93.17,18.36,0,0,6.41,61.05
7866,93.17,18.48,0,0,6.48,59.9
7867,108.17,18.31,0,0,6.83,62.25
7868,108.17,17.81,0,0,7.52,66.65
7869,108.17,17.51,0,0,8.14,69.4
7870,117.92,17.32,0,0,8.69,71.45
7871,117.92,17.19,0,0,9.1,71
7872,117.92,17.11,0,0,9.59,71.75
7873,117.92,17.1,0,0,9.52,72.6
7874,117.92,16.97,0,0,9.1,72.95
7875,117.92,16.9,0,0,8.83,72.65
7876,117.92,16.87,0,0,8.69,72.35
7877,117.92,16.91,0,0,8.76,71.55
7878,117.92,17,0,0,8.76,70.5
7879,93.17,17.06,104,58,8.69,69.2
7880,93.17,17.14,260,107,8.69,67.85
7881,93.17,17.18,349,181,8.55,66.8
7882,93.17,17.26,434,206,8.48,64.7
7883,93.17,17.23,348,268,8.34,61.25
7884,93.17,17.21,409,234,8.14,61.7
7885,93.17,17.27,262,215,7.79,61.55
7886,93.17,17.34,261,133,7.38,60.95
7887,93.17,17.45,132,64,6.83,60.15
7888,93.17,17.54,0,0,6.34,59.7
7889,93.17,17.64,0,0,5.86,59.2
7890,93.17,17.77,0,0,5.45,58.55
7891,108.17,17.88,0,0,5.1,57.7
7892,108.17,17.96,0,0,4.69,57.1
7893,108.17,18,0,0,4.28,56.9
7894,117.92,18.01,0,0,3.93,57.3
7895,117.92,18.08,0,0,4.21,57.3
7896,117.92,18.08,0,0,4.21,57.7
7897,117.92,18.02,0,0,4.07,59.8
7898,117.92,17.88,0,0,3.86,61.9
7899,117.92,17.8,0,0,3.66,62.45
7900,117.92,17.71,0,0,3.38,63.85
7901,117.92,17.68,0,0,3.45,64.95
7902,117.92,17.54,0,0,3.17,66.95
7903,93.17,17.49,61,55,2.97,68
7904,93.17,17.53,114,111,2.76,68.1
7905,108.707700345055,17.46,254,206,2.41,69
7906,109.227076184247,17.4,249,229,2.48,69.75
7907,110.534580789875,17.43,166,166,3.38,66.15
7908,109.949007785196,17.46,281,246,3.31,66.2
7909,109.270776159902,17.43,320,209,3.17,66.15
7910,108.223419184386,17.5,192,153,2.69,65.8
7911,108.327914379488,17.53,128,66,2.41,65.5
7912,108.89336376229,17.54,0,0,2.21,65.5
7913,109.608879644688,17.55,0,0,2.28,65.5
7914,109.765594998038,17.59,0,0,2.34,65.3
7915,110.67,17.62,0,0,2.34,64.85
7916,110.67,17.67,0,0,2.28,64.25
7917,110.67,17.68,0,0,2.07,63.95
7918,117.92,17.69,0,0,1.86,63.8
7919,117.92,17.63,0,0,2.9,63
7920,117.92,17.64,0,0,2.69,63
7921,117.92,17.64,0,0,2.41,63.1
7922,117.92,17.66,0,0,1.72,63.85
7923,117.92,17.71,0,0,1.38,63.45
7924,117.92,17.82,0,0,1.52,64.15
7925,117.92,17.8,0,0,1.66,65.2
7926,117.92,17.97,0,0,2.14,64.6
7927,93.17,18.04,104,51,2.14,64.9
7928,93.17,18.05,186,140,2.34,65.2
7929,108.544011250162,18.17,330,187,2.69,64.95
7930,109.287908955848,18.3,316,249,3.1,64.9
7931,110.689822350911,18.27,296,257,2.48,63.25
7932,110.077689790195,18.36,345,254,2.76,63.6
7933,110.44391173796,18.52,422,116,3.03,63.3
7934,110.230142047858,18.6,293,95,3.31,64.4
7935,109.747643332189,18.64,133,60,3.52,65.4
7936,109.870414940063,18.69,0,0,3.72,65.95
7937,110.35805555342,18.79,0,0,4.07,65.45
7938,110.978413593471,18.86,0,0,4.21,65.05
7939,110.67,18.89,0,0,4.55,65.05
7940,110.67,18.91,0,0,4.9,65.1
7941,110.67,18.88,0,0,5.17,65.55
7942,117.92,18.84,0,0,5.52,66.35
7943,117.92,18.86,0,0,5.72,66.75
7944,117.92,18.82,0,0,6.14,67.4
7945,117.92,18.8,0,0,6.48,68.1
7946,117.92,18.77,0,0,6.83,68.75
7947,117.92,18.8,0,0,6.97,69.1
7948,117.92,18.8,0,0,7.17,69.55
7949,117.92,18.83,0,0,7.45,69.8
7950,117.92,18.87,0,0,7.72,70.3
7951,93.17,18.92,56,52,8.07,71
7952,93.17,19.04,189,138,8.41,70.8
7953,109.039236023585,19.14,265,204,8.62,70.5
7954,109.897459424717,19.25,412,214,8.83,70.35
7955,111.985877773972,19.36,385,258,8.41,69.5
7956,112.023980222321,19.47,308,251,8.76,69.05
7957,111.787302222629,19.59,190,181,9.03,68.5
7958,111.56884903534,19.7,176,149,9.1,67.95
7959,111.710580840125,19.78,50,49,9.17,68.15
7960,111.370386920088,19.76,0,0,9.24,69.1
7961,111.903649652799,19.78,0,0,9.17,69.35
7962,113.568521862608,19.8,0,0,9.03,69.05
7963,110.67,19.8,0,0,9.03,68.55
7964,110.67,19.84,0,0,9.03,68.2
7965,110.67,19.87,0,0,9.24,68.3
7966,117.92,19.88,0,0,9.52,69
7967,117.92,19.83,0,0,8.9,70.3
7968,117.92,19.98,0,0,8.69,69.45
7969,117.92,20.14,0,0,8.76,67.85
7970,117.92,20.24,0,0,9.03,66.1
7971,117.92,20.3,0,0,9.52,63.75
7972,117.92,20.24,0,0,10.28,62.65
7973,117.92,20.12,0,0,11.17,63.05
7974,117.92,20.02,0,0,11.93,63.75
7975,93.17,19.95,103,47,12.14,64.4
7976,93.17,19.94,257,92,12.48,65.1
7977,110.253740234132,20,222,194,13.1,66
7978,111.056991315222,20.08,487,125,13.66,66.95
7979,113.235922490573,20.26,468,199,13.38,70.05
7980,112.224020676285,20.25,495,130,13.38,70.1
7981,111.947544463038,20.21,427,101,13.17,70.6
7982,111.488777982843,20.12,291,92,13.31,71.8
7983,110.262840099637,20.09,129,60,13.59,72.6
7984,110.534853230712,20.14,0,0,13.24,72.6
7985,111.038527654591,20.11,0,0,12.83,72.65
7986,111.398332868783,20.23,0,0,12.76,71.25
7987,110.67,20.2,0,0,12.21,72
7988,110.67,20.36,0,0,11.24,71.15
7989,110.67,20.21,0,0,10.55,71.45
7990,117.92,20.45,0,0,10.28,70.15
7991,117.92,20.23,0,0,10.69,72.8
7992,117.92,20.21,0,0,10.14,76.85
7993,117.92,19.88,0,0,10.21,78.85
7994,117.92,19.45,0,0,9.31,79.2
7995,117.92,18.65,0,0,9.24,83.65
7996,117.92,18.44,0,0,9.1,85
7997,117.92,18.52,0,0,8.28,84.3
7998,117.92,18.65,0,0,7.86,81.55
7999,93.17,19.12,67,55,7.52,76.95
8000,93.17,19.61,197,133,7.52,72.8
8001,109.334070295934,19.93,384,124,7.17,70.25
8002,109.905998753004,20.13,492,111,7.03,68.7
8003,111.044334154878,19.22,500,158,6.34,79.15
8004,109.889903845326,19.47,453,183,6.34,77.25
8005,108.898797782985,19.65,344,192,6.9,75.8
8006,108.594854711817,19.88,57,57,7.03,74.25
8007,107.921781941475,19.91,67,62,8.83,72.65
8008,107.422676526327,19.77,0,0,8.69,72.75
8009,108.038381476794,20.18,0,0,4.98,73.69
8010,109.20051163454,19.73,0,0,5.53,73.57
8011,110.67,19.27,0,0,6.08,73.44
8012,110.67,18.82,0,0,6.63,73.32
8013,110.67,18.36,0,0,7.18,73.2
8014,117.92,17.91,0,0,7.73,73.07
8015,117.92,17.46,0,0,8.28,72.95
8016,117.92,17,0,0,8.83,72.83
8017,117.92,16.55,0,0,9.38,72.71
8018,117.92,16.09,0,0,9.93,72.58
8019,117.92,15.64,0,0,10.48,72.46
8020,117.92,15.19,0,0,11.03,72.34
8021,117.92,14.73,0,0,11.58,72.22
8022,117.92,14.28,0,0,12.13,72.1
8023,93.17,13.82,79,56,12.68,71.97
8024,93.17,13.37,181,138,13.23,71.85
8025,93.17,14.4,347,172,12.48,70.15
8026,93.17,14.36,405,220,12.07,70.5
8027,93.17,14.33,285,252,11.86,69.9
8028,93.17,14.25,380,245,11.52,70.4
8029,93.17,14.35,388,159,11.45,69.45
8030,93.17,14.46,288,102,11.52,69.05
8031,93.17,14.65,127,64,11.38,67.8
8032,93.17,14.75,0,0,11.38,66.9
8033,93.17,14.86,0,0,11.31,66.6
8034,93.17,14.88,0,0,11.38,66.95
8035,108.17,14.81,0,0,11.38,67.75
8036,108.17,14.69,0,0,11.17,68.65
8037,108.17,14.55,0,0,10.9,69.5
8038,117.92,14.47,0,0,10.76,69.65
8039,117.92,14.24,0,0,10.28,70
8040,117.92,14.16,0,0,10.34,70.25
8041,117.92,14.14,0,0,10.28,70.15
8042,117.92,14.11,0,0,10.14,69.7
8043,117.92,14.03,0,0,9.86,69.95
8044,117.92,13.98,0,0,9.66,70.1
8045,117.92,13.98,0,0,9.79,69.8
8046,117.92,14.02,0,0,10.14,69.5
8047,93.17,14.11,49,46,10.14,68.7
8048,93.17,14.21,79,79,9.93,68.15
8049,93.17,14.27,139,138,9.79,67.8
8050,93.17,14.27,254,230,9.52,67.6
8051,93.17,14.31,476,194,9.59,67.6
8052,93.17,14.32,389,239,9.31,67.2
8053,93.17,14.3,180,174,9.17,67.35
8054,93.17,14.32,77,77,8.76,67.3
8055,93.17,14.36,48,48,8.07,67.25
8056,93.17,14.41,0,0,7.66,66.85
8057,93.17,14.47,0,0,7.66,66
8058,93.17,14.47,0,0,7.93,65.85
8059,108.17,14.45,0,0,8.07,65.95
8060,108.17,14.39,0,0,8,66.1
8061,108.17,14.28,0,0,7.86,66.45
8062,117.92,14.19,0,0,7.45,66.3
8063,117.92,14.02,0,0,7.17,66.15
8064,117.92,13.88,0,0,6.83,66.65
8065,117.92,13.78,0,0,6.28,66.95
8066,117.92,13.75,0,0,5.93,65.85
8067,117.92,13.67,0,0,5.86,65.45
8068,117.92,13.64,0,0,5.72,65.3
8069,117.92,13.59,0,0,5.72,64.8
8070,117.92,13.58,0,0,5.72,64.35
8071,93.17,13.59,81,53,5.45,64.05
8072,93.17,13.61,141,126,5.24,64
8073,108.960937628121,13.61,153,150,4.97,63.8
8074,109.941757520176,13.62,334,245,4.41,63.1
8075,110.694883029721,13.95,303,258,4.41,63.5
8076,110.42924512535,13.96,333,252,4.07,63.15
8077,110.784463588594,13.98,346,193,3.59,62.4
8078,111.707800166714,14.01,247,137,3.1,61.5
8079,111.775542113668,14.07,126,62,2.9,60.8
8080,111.743660171148,14.13,0,0,2.76,60.25
8081,111.662293843813,14.17,0,0,2.62,60.2
8082,111.657702346703,14.21,0,0,2.34,60.35
8083,110.67,14.23,0,0,1.93,60.35
8084,110.67,14.24,0,0,1.24,60.15
8085,110.67,14.26,0,0,0.62,60.15
8086,117.92,14.28,0,0,0.34,60.25
8087,117.92,14.35,0,0,0.55,62.3
8088,117.92,14.42,0,0,1.24,63.65
8089,117.92,14.66,0,0,2.34,65.6
8090,117.92,15.09,0,0,3.52,67.35
8091,117.92,15.6,0,0,4.97,66.7
8092,117.92,16.07,0,0,6.07,63.8
8093,117.92,16.1,0,0,7.03,61.75
8094,117.92,15.79,0,0,7.93,62.2
8095,93.17,15.45,96,40,8.14,64.8
8096,93.17,15.36,258,80,7.93,66
8097,110.10079686718,15.4,397,100,7.52,66.4
8098,111.3859682569,15.42,494,106,7.24,67.4
8099,112.503955449956,15.22,532,109,7.1,67.35
8100,111.786478640756,15.35,512,103,7.31,67.3
8101,111.554592470438,15.57,425,103,7.66,66.8
8102,111.337340944798,15.92,197,151,7.93,65.35
8103,110.454884923489,16.47,113,70,8.21,62.1
8104,110.332172675552,16.85,0,0,8.48,61.15
8105,111.369169864939,17.05,0,0,8.83,61.7
8106,111.695309925472,16.97,0,0,9.31,64.75
8107,110.67,16.81,0,0,9.66,67.4
8108,110.67,16.68,0,0,10,67.9
8109,110.67,16.63,0,0,10.07,67.7
8110,117.92,16.6,0,0,9.93,68.3
8111,117.92,16.36,0,0,10.14,69.45
8112,117.92,16.41,0,0,9.52,69.6
8113,117.92,16.46,0,0,9.1,70.55
8114,117.92,16.45,0,0,9.03,71.5
8115,117.92,16.47,0,0,8.83,72.1
8116,117.92,16.42,0,0,8.34,73.2
8117,117.92,16.43,0,0,8,73.85
8118,117.92,16.46,0,0,7.93,74.6
8119,93.17,16.48,88,44,7.93,75.1
8120,93.17,16.49,255,79,7.66,75.35
8121,109.796557979513,16.45,388,110,7.24,76.2
8122,110.836179724602,16.42,481,124,6.9,76.65
8123,112.722498342666,16.62,111,111,6.55,73.75
8124,112.623766180048,16.43,100,100,6.62,75.45
8125,112.844928282995,16.38,85,85,6.41,75.25
8126,113.173641510861,16.14,127,122,5.93,77.45
8127,112.945227397792,15.64,44,44,5.17,81.25
8128,112.96682081945,15.47,0,0,4.55,82.45
8129,113.057940412154,15.04,0,0,4.07,84.5
8130,113.614026456382,14.98,0,0,2.9,83.05
8131,110.67,15.33,0,0,2.41,79.05
8132,110.67,15.55,0,0,3.03,75.6
8133,110.67,15.63,0,0,4.28,74.35
8134,117.92,15.62,0,0,5.17,74.1
8135,117.92,15.57,0,0,5.59,73.4
8136,117.92,15.53,0,0,6.07,72.35
8137,117.92,15.47,0,0,6.14,71.75
8138,117.92,15.4,0,0,6.21,72.15
8139,117.92,15.22,0,0,6.21,72.6
8140,117.92,15.12,0,0,6.28,71.75
8141,117.92,15.02,0,0,6.41,70.9
8142,117.92,14.92,0,0,6.55,70.2
8143,93.17,14.86,81,47,6.55,69.95
8144,93.17,14.88,248,84,6.34,69.5
8145,110.638529307243,14.88,356,147,6,68.95
8146,112.060127991027,14.91,484,115,5.59,68.1
8147,114.428325383271,15.31,513,132,5.45,65.25
8148,114.357184562638,15.28,505,107,5.17,65.05
8149,113.82838767698,15.28,418,110,5.1,64.75
8150,113.647645212488,15.27,299,79,4.97,64.85
8151,113.063110327164,15.28,134,53,4.97,65.2
8152,112.646366567587,15.27,0,0,4.76,65.8
8153,112.779628775223,15.23,0,0,4.62,66.35
8154,113.421848195133,15.23,0,0,4.41,66.4
8155,110.67,15.25,0,0,4.14,66.25
8156,110.67,15.27,0,0,3.52,66.2
8157,110.67,15.3,0,0,3.03,65.95
8158,117.92,15.34,0,0,2.83,65.5
8159,117.92,15.22,0,0,3.03,67.8
8160,117.92,15.2,0,0,2.97,68.05
8161,117.92,15.2,0,0,3.03,68.45
8162,117.92,15.19,0,0,3.03,68.9
8163,117.92,15.15,0,0,3.03,69.6
8164,117.92,15.11,0,0,3.24,70.35
8165,117.92,15.11,0,0,3.45,70.8
8166,117.92,15.16,0,0,3.79,70.5
8167,93.17,15.21,89,38,4,70
8168,93.17,15.31,250,79,4.14,69.15
8169,111.009459890766,15.42,393,92,4.28,68
8170,112.52114734128,15.55,494,91,4.28,66.35
8171,114.572797352642,15.61,531,98,4.48,66.95
8172,113.707853745788,15.69,515,88,4.21,65.85
8173,113.075823638814,15.75,431,88,4.21,65.2
8174,112.228025102151,15.8,300,77,4.21,64.75
8175,112.095059004075,15.81,136,52,4.28,65.05
8176,111.691324519026,15.8,0,0,4.21,65.45
8177,111.857111790533,15.78,0,0,4.41,66.1
8178,112.376441320158,15.78,0,0,4.41,66.7
8179,110.67,15.79,0,0,4.48,67.15
8180,110.67,15.82,0,0,4.62,67.4
8181,110.67,15.84,0,0,4.69,67.7
8182,117.92,15.9,0,0,4.69,66.9
8183,117.92,16.01,0,0,4.76,65.3
8184,117.92,16.03,0,0,4.34,64.15
8185,117.92,16.01,0,0,3.72,63.55
8186,117.92,16,0,0,3.24,63.4
8187,117.92,15.92,0,0,3.17,63.95
8188,117.92,15.85,0,0,3.17,64.85
8189,117.92,15.78,0,0,3.38,65.85
8190,117.92,15.76,0,0,3.79,66.35
8191,93.17,15.74,31,31,4.21,66.55
8192,93.17,15.83,214,112,4.69,65.65
8193,93.17,15.93,301,184,4.9,65.15
8194,93.17,16.02,378,222,5.1,64.75
8195,93.17,16.08,294,252,4.97,65.05
8196,93.17,16.13,258,232,5.24,64.9
8197,93.17,16.2,273,211,5.38,64.5
8198,93.17,16.26,142,132,5.52,64.5
8199,93.17,16.29,82,70,5.59,64.95
8200,93.17,16.3,0,0,5.72,65.9
8201,93.17,16.32,0,0,5.72,66.9
8202,93.17,16.28,0,0,5.59,68.35
8203,108.17,16.31,0,0,5.45,69.35
8204,108.17,16.36,0,0,5.17,70.05
8205,108.17,16.39,0,0,4.9,71.65
8206,117.92,16.38,0,0,4.69,73.3
8207,117.92,16.59,0,0,4.55,73.35
8208,117.92,16.46,0,0,4.62,74.5
8209,117.92,16.42,0,0,4.55,75.25
8210,117.92,16.26,0,0,4.41,76.15
8211,117.92,16.01,0,0,3.93,78.2
8212,117.92,15.9,0,0,3.31,78.45
8213,117.92,15.89,0,0,3.45,78.8
8214,117.92,15.75,0,0,3.72,79.4
8215,93.17,15.65,87,35,3.59,80.2
8216,93.17,15.54,243,79,3.17,81.25
8217,93.17,15.58,384,98,2.69,81.7
8218,93.17,15.43,485,101,2.76,83.15
8219,93.17,15.93,507,131,3.45,80.7
8220,93.17,16.03,495,115,3.66,78.05
8221,93.17,15.92,397,135,3.79,79.35
8222,93.17,15.95,291,88,4,80.15
8223,93.17,15.99,127,61,4.21,80.25
8224,93.17,15.97,0,0,4.41,80.95
8225,93.17,15.97,0,0,4.28,81.65
8226,93.17,15.97,0,0,3.86,82.3
8227,108.17,15.98,0,0,3.31,82.65
8228,108.17,15.96,0,0,2.28,82.9
8229,108.17,15.96,0,0,1.38,82.6
8230,117.92,16,0,0,0.69,81.95
8231,117.92,16.2,0,0,0.34,81.65
8232,117.92,16.21,0,0,0.9,81.15
8233,117.92,16.25,0,0,1.17,80.9
8234,117.92,16.24,0,0,1.24,80.7
8235,117.92,16.27,0,0,1.24,80.45
8236,117.92,16.27,0,0,1.45,80.5
8237,117.92,16.33,0,0,1.93,80.45
8238,117.92,16.41,0,0,2.34,79.95
8239,93.17,16.54,80,38,2.48,79
8240,93.17,16.73,243,75,2.55,77.85
8241,112.101564589761,16.89,378,105,2.76,77.1
8242,114.250914838216,17.04,485,96,2.83,77.1
8243,115.651825321568,17.31,526,99,2.69,76.8
8244,115.064014159373,17.38,505,97,3.1,77.2
8245,114.254988587689,17.49,423,95,3.66,76.85
8246,113.089455844542,17.55,289,91,4.28,77.1
8247,112.478121305852,17.58,116,68,4.9,78.15
8248,112.25482135324,17.63,0,0,5.24,78.55
8249,112.839328822367,17.6,0,0,4.9,79.5
8250,113.218533564588,17.59,0,0,5.1,80.5
8251,110.67,17.56,0,0,5.24,81.35
8252,110.67,17.52,0,0,5.17,82.15
8253,110.67,17.45,0,0,4.97,82.8
8254,117.92,17.41,0,0,5.1,83.25
8255,117.92,17.51,0,0,5.24,82.95
8256,117.92,17.45,0,0,5.59,82.75
8257,117.92,17.39,0,0,5.66,82.6
8258,117.92,17.34,0,0,5.79,82.05
8259,117.92,17.28,0,0,6.21,81.6
8260,117.92,17.18,0,0,6.48,81.55
8261,117.92,17.14,0,0,6.55,81.5
8262,117.92,17.12,0,0,6.55,81.45
8263,93.17,17.13,76,38,6.34,81.4
8264,93.17,17.14,161,124,6.21,81.2
8265,110.190353930478,17.18,240,190,6.14,80.7
8266,111.265553604942,17.19,401,200,6.34,80.45
8267,112.196209013552,17.14,477,170,6.83,79.7
8268,111.532791973476,17.16,413,212,7.17,79.3
8269,110.707225433468,17.11,305,205,7.31,78.85
8270,110.015139810386,17.06,149,136,7.38,77.75
8271,109.363450956834,16.99,68,63,7.86,76.9
8272,109.61333000369,16.93,0,0,8.07,75.3
8273,110.42668526837,16.87,0,0,7.86,74.1
8274,110.93829446383,16.87,0,0,8.07,73.05
8275,110.67,16.84,0,0,7.93,72.85
8276,110.67,16.81,0,0,7.38,4.05
8277,110.67,16.78,0,0,7.1,4.05
8278,117.92,16.78,0,0,7.24,4.05
8279,117.92,16.88,0,0,7.45,4.05
8280,117.92,16.86,0,0,6.76,4.05
8281,117.92,16.83,0,0,7.1,4.05
8282,117.92,16.77,0,0,7.03,4.05
8283,117.92,16.66,0,0,6.21,4.1
8284,117.92,16.52,0,0,5.59,4.1
8285,117.92,16.41,0,0,5.31,4.15
8286,117.92,15.65,0,0,6.14,4.35
8287,93.17,15.28,11,11,7.1,4.45
8288,93.17,15.23,30,30,8.21,4.5
8289,108.986036966159,15.77,149,146,8.62,4.35
8290,109.796659138731,15.94,217,205,7.86,4.3
8291,110.283030142556,16.42,340,255,8.55,4.15
8292,109.702578496937,16.28,452,171,8.69,4.2
8293,109.186350652601,16.05,325,197,8.41,4.25
8294,108.082486527814,15.83,261,120,7.66,4.3
8295,107.585327877692,15.66,76,67,6.69,4.35
8296,107.491108056885,15.53,0,0,6.48,4.4
8297,108.25292626652,15.53,0,0,6.83,4.4
8298,108.992663563397,15.65,0,0,7.66,4.35
8299,110.67,15.6,0,0,8.41,4.4
8300,110.67,15.47,0,0,8.83,4.4
8301,110.67,15.27,0,0,9.31,4.45
8302,117.92,15.16,0,0,9.93,4.5
8303,117.92,14.82,0,0,10.28,4.6
8304,117.92,14.8,0,0,10.14,4.6
8305,117.92,14.66,0,0,10.34,4.65
8306,117.92,14.71,0,0,10.48,4.65
8307,117.92,14.69,0,0,10.62,4.65
8308,117.92,14.73,0,0,10.76,4.65
8309,117.92,14.73,0,0,11.24,4.65
8310,117.92,14.76,0,0,11.52,4.6
8311,93.17,14.73,62,42,11.79,4.65
8312,93.17,14.91,155,121,11.93,4.6
8313,109.393850001161,15.01,210,182,12.28,4.55
8314,110.237667993645,14.97,461,125,12.28,4.55
8315,112.60692095752,14.83,504,126,12.14,4.6
8316,112.762610206661,14.67,473,144,12,4.65
8317,112.331334325658,14.65,413,110,11.52,4.65
8318,111.315771247899,14.7,274,107,11.38,4.65
8319,111.442228040898,14.75,118,67,11.45,4.65
8320,111.910599188962,14.78,0,0,11.31,4.6
8321,112.331247615219,14.82,0,0,11.17,4.6
8322,112.684458770114,14.85,0,0,10.97,4.6
8323,110.67,14.88,0,0,10.69,4.6
8324,110.67,14.84,0,0,10.41,4.6
8325,110.67,14.77,0,0,10.21,4.6
8326,117.92,14.65,0,0,10.21,4.65
8327,117.92,14.67,0,0,10.07,4.65
8328,117.92,14.65,0,0,9.72,4.65
8329,117.92,14.73,0,0,9.45,4.65
8330,117.92,14.77,0,0,9.52,4.6
8331,117.92,14.73,0,0,9.66,4.65
8332,117.92,14.69,0,0,9.38,4.65
8333,117.92,14.63,0,0,9.52,4.65
8334,117.92,14.59,0,0,9.31,4.7
8335,93.17,14.53,33,32,9.79,4.7
8336,93.17,14.48,87,86,10.34,4.7
8337,110.782265751166,14.52,195,176,10.21,4.7
8338,112.435390241681,14.64,238,217,9.59,4.65
8339,114.974324045464,14.73,278,244,9.03,4.65
8340,114.441142519651,14.74,213,204,9.24,4.65
8341,113.932142896287,14.77,309,203,9.38,4.6
8342,113.716197599385,14.84,210,148,9.66,4.6
8343,113.680968423354,15.02,54,53,10,4.55
8344,114.294890887231,15.14,0,0,10.21,4.5
8345,114.60366555581,15.1,0,0,10.28,4.5
8346,114.672445872196,15.1,0,0,10,4.5
8347,110.67,15.03,0,0,9.72,4.55
8348,110.67,14.88,0,0,9.59,4.6
8349,110.67,14.75,0,0,9.59,4.65
8350,117.92,14.65,0,0,9.59,4.65
8351,117.92,14.35,0,0,9.45,4.75
8352,117.92,14.27,0,0,9.38,4.8
8353,117.92,14.23,0,0,9.45,4.8
8354,117.92,14.25,0,0,9.79,4.8
8355,117.92,14.23,0,0,9.93,4.8
8356,117.92,14.29,0,0,10.41,4.75
8357,117.92,14.29,0,0,10.9,4.75
8358,117.92,14.32,0,0,11.24,4.75
8359,93.17,14.36,53,40,11.31,4.75
8360,93.17,14.46,172,118,11.45,4.7
8361,93.17,14.54,263,186,11.38,4.7
8362,93.17,14.6,342,228,11.31,4.65
8363,93.17,14.47,442,203,10.69,4.7
8364,93.17,14.54,378,230,10.41,4.7
8365,93.17,14.69,358,173,10.28,4.65
8366,93.17,14.85,268,114,10.28,4.6
