hour,Load (kW),Air Temp,SolRad_Hor,SolRad_Dif,WS_10m,scaling_factor,Modified Load (kW)
437,117.92,5.03,0.0,0.0,4.97,1.0,117.92
438,117.92,4.75,0.0,0.0,4.07,1.0,117.92
439,93.17,4.63,29.0,29.0,3.52,1.0,93.17
440,93.17,5.01,157.0,114.0,3.38,1.0,93.17
441,112.118365205773,6.06,315.0,161.0,3.93,1.0,112.118365205773
442,114.217452575317,6.85,310.0,240.0,4.34,1.0,114.217452575317
443,118.22622542692,7.47,525.0,137.0,4.21,1.0,118.22622542692
444,118.004505281364,7.86,535.0,112.0,3.66,1.0,118.004505281364
445,117.035295036543,8.15,439.0,150.0,2.83,1.0,117.035295036543
446,116.630770541202,8.21,309.0,141.0,2.41,1.0,116.630770541202
447,116.372654846106,8.06,173.0,85.0,2.14,1.0,116.372654846106
448,115.859270976954,7.69,13.0,13.0,1.79,1.0,115.859270976954
449,116.012807699695,6.87,0.0,0.0,1.59,1.0,116.012807699695
450,116.760924676516,5.58,0.0,0.0,1.38,1.0,116.760924676516
451,110.67,4.95,0.0,0.0,1.24,1.0,110.67
452,110.67,5.48,0.0,0.0,0.83,1.0,110.67
453,110.67,5.6,0.0,0.0,0.55,1.0,110.67
454,117.92,5.39,0.0,0.0,0.34,1.0,117.92
455,117.92,5.26,0.0,0.0,0.28,1.0,117.92
456,117.92,3.85,0.0,0.0,1.03,1.0,117.92
457,117.92,3.05,0.0,0.0,1.79,1.0,117.92
458,117.92,2.86,0.0,0.0,2.34,1.0,117.92
459,117.92,3.45,0.0,0.0,2.62,1.0,117.92
460,117.92,4.31,0.0,0.0,2.83,1.0,117.92
461,117.92,5.27,0.0,0.0,2.97,1.0,117.92
462,117.92,6.1,0.0,0.0,3.03,1.0,117.92
463,93.17,6.46,24.0,24.0,3.17,1.0,93.17
464,93.17,7.47,226.0,63.0,3.17,1.0,93.17
465,93.17,9.22,379.0,86.0,3.45,1.0,93.17
466,93.17,10.65,490.0,96.0,3.93,1.0,93.17
467,93.17,11.5,544.0,104.0,4.34,1.0,93.17
468,93.17,11.79,533.0,113.0,4.76,1.0,93.17
469,93.17,12.02,455.0,126.0,4.83,1.0,93.17
470,93.17,12.13,351.0,91.0,4.48,1.0,93.17
471,93.17,12.02,193.0,66.0,3.79,1.0,93.17
472,93.17,11.59,14.0,14.0,3.24,1.0,93.17
473,93.17,10.88,0.0,0.0,3.24,1.0,93.17
474,93.17,10.62,0.0,0.0,3.1,1.0,93.17
475,108.17,10.3,0.0,0.0,3.17,1.0,108.17
476,108.17,10.12,0.0,0.0,2.9,1.0,108.17
477,108.17,9.75,0.0,0.0,2.9,1.0,108.17
478,117.92,9.36,0.0,0.0,2.97,1.0,117.92
479,117.92,8.98,0.0,0.0,3.1,1.0,117.92
480,117.92,8.59,0.0,0.0,3.03,1.0,117.92
481,117.92,8.2,0.0,0.0,2.9,1.0,117.92
482,117.92,7.8,0.0,0.0,2.69,1.0,117.92
483,117.92,7.52,0.0,0.0,2.62,1.0,117.92
484,117.92,7.43,0.0,0.0,2.69,1.0,117.92
485,117.92,7.46,0.0,0.0,2.76,1.0,117.92
486,117.92,7.45,0.0,0.0,2.69,1.0,117.92
487,93.17,7.64,30.0,30.0,2.62,1.0,93.17
488,93.17,9.45,140.0,112.0,2.76,1.0,93.17
489,93.17,11.48,334.0,139.0,3.79,1.0,93.17
490,93.17,12.72,412.0,192.0,4.9,1.0,93.17
491,93.17,13.26,509.0,151.0,5.17,1.0,93.17
492,93.17,13.62,539.0,99.0,4.97,1.0,93.17
493,93.17,13.77,451.0,128.0,4.83,1.0,93.17
494,93.17,13.8,348.0,92.0,4.62,1.0,93.17
495,93.17,13.71,124.0,101.0,4.07,1.0,93.17
496,93.17,13.22,17.0,17.0,3.38,1.0,93.17
497,93.17,12.3,0.0,0.0,2.97,1.0,93.17
498,93.17,11.78,0.0,0.0,3.31,1.0,93.17
499,108.17,11.48,0.0,0.0,3.66,1.0,108.17
500,108.17,11.46,0.0,0.0,3.45,1.0,108.17
501,108.17,10.99,0.0,0.0,3.52,1.0,108.17
502,117.92,10.57,0.0,0.0,3.38,1.0,117.92
503,117.92,9.81,0.0,0.0,3.52,1.0,117.92
504,117.92,8.98,0.0,0.0,3.86,1.0,117.92
505,117.92,7.49,0.0,0.0,4.9,1.0,117.92
506,117.92,6.27,0.0,0.0,5.17,1.0,117.92
507,117.92,5.72,0.0,0.0,4.97,1.0,117.92
508,117.92,5.54,0.0,0.0,4.83,1.0,117.92
509,117.92,5.26,0.0,0.0,4.76,1.0,117.92
510,117.92,4.9,0.0,0.0,4.62,1.0,117.92
511,93.17,4.39,31.0,31.0,4.62,1.0,93.17
512,93.17,3.96,86.0,85.0,5.1,1.0,93.17
513,112.337877875358,3.94,207.0,181.0,5.38,1.0,112.337877875358
514,114.716870604883,4.19,166.0,165.0,5.93,1.0,114.716870604883
515,115.773464793453,4.15,121.0,121.0,6.28,1.0,115.773464793453
516,114.939725695904,4.43,81.0,81.0,6.48,1.0,114.939725695904
517,113.822075143177,4.73,43.0,43.0,6.34,1.0,113.822075143177
518,112.777925837584,4.71,55.0,55.0,6.0,1.0,112.777925837584
519,111.691039517596,4.61,100.0,93.0,5.72,1.0,111.691039517596
520,111.379607551286,4.6,5.0,5.0,5.24,1.0,111.379607551286
521,111.82280068246,4.4,0.0,0.0,5.17,1.0,111.82280068246
522,112.759556527202,4.03,0.0,0.0,5.31,1.0,112.759556527202
523,110.67,3.59,0.0,0.0,5.03,1.0,110.67
524,110.67,3.33,0.0,0.0,5.24,1.0,110.67
525,110.67,3.23,0.0,0.0,4.83,1.0,110.67
526,117.92,3.11,0.0,0.0,4.55,1.0,117.92
527,117.92,2.98,0.0,0.0,4.34,1.0,117.92
528,117.92,2.92,0.0,0.0,4.14,1.0,117.92
529,117.92,2.73,0.0,0.0,4.0,1.0,117.92
530,117.92,2.54,0.0,0.0,4.0,1.0,117.92
531,117.92,2.45,0.0,0.0,4.48,1.0,117.92
532,117.92,2.34,0.0,0.0,5.24,1.0,117.92
533,117.92,2.34,0.0,0.0,6.41,1.0,117.92
534,117.92,2.05,0.0,0.0,7.38,1.0,117.92
535,93.17,1.71,25.0,25.0,7.52,1.0,93.17
536,93.17,1.9,231.0,74.0,6.62,1.0,93.17
537,110.947389631013,2.6,374.0,118.0,7.1,1.0,110.947389631013
538,112.203808007201,3.23,469.0,160.0,6.69,1.0,112.203808007201
539,113.55456770689,4.09,479.0,222.0,6.41,1.0,113.55456770689
540,113.594357086232,4.6,487.0,208.0,6.07,1.0,113.594357086232
541,112.710467785523,4.57,441.0,176.0,5.52,1.0,112.710467785523
542,112.298744607804,4.72,305.0,165.0,5.03,1.0,112.298744607804
543,111.754746361026,4.63,212.0,66.0,4.55,1.0,111.754746361026
544,111.42061688886,4.11,23.0,23.0,3.93,1.0,111.42061688886
545,111.829937629213,3.47,0.0,0.0,3.1,1.0,111.829937629213
546,111.972623901521,3.03,0.0,0.0,2.55,1.0,111.972623901521
547,110.67,2.51,0.0,0.0,2.28,1.0,110.67
548,110.67,1.65,0.0,0.0,2.07,1.0,110.67
549,110.67,0.63,0.0,0.0,1.59,1.0,110.67
550,117.92,0.76,0.0,0.0,1.31,1.0,117.92
551,117.92,0.06,0.0,0.0,1.59,1.0,117.92
552,117.92,0.19,0.0,0.0,2.28,1.0,117.92
553,117.92,0.51,0.0,0.0,2.69,1.0,117.92
554,117.92,0.5,0.0,0.0,2.97,1.0,117.92
555,117.92,0.66,0.0,0.0,3.31,1.0,117.92
556,117.92,0.65,0.0,0.0,3.72,1.0,117.92
557,117.92,0.69,0.0,0.0,4.14,1.0,117.92
558,117.92,0.53,0.0,0.0,4.62,1.0,117.92
559,93.17,0.4,30.0,30.0,4.9,1.0,93.17
560,93.17,0.9,111.0,104.0,5.86,1.0,93.17
561,109.40204701498,1.48,180.0,169.0,6.83,1.0,109.40204701498
562,110.194979203327,1.98,45.0,45.0,7.79,1.0,110.194979203327
563,109.998601651659,2.34,75.0,75.0,7.79,1.0,109.998601651659
564,110.435246256666,2.74,75.0,75.0,7.52,1.0,110.435246256666
565,110.28278222843,2.89,44.0,44.0,7.59,1.0,110.28278222843
566,108.944048346508,2.67,33.0,33.0,7.72,1.0,108.944048346508
567,108.570950411425,2.29,31.0,31.0,7.86,1.0,108.570950411425
568,108.70193163216,2.0,4.0,4.0,7.45,1.0,108.70193163216
569,108.993943475921,1.72,0.0,0.0,7.45,1.0,108.993943475921
570,109.64924552822,1.82,0.0,0.0,7.79,1.0,109.64924552822
571,110.67,1.77,0.0,0.0,7.52,1.0,110.67
572,110.67,1.81,0.0,0.0,6.34,1.0,110.67
573,110.67,1.67,0.0,0.0,6.41,1.0,110.67
574,117.92,1.56,0.0,0.0,6.69,1.0,117.92
575,117.92,1.78,0.0,0.0,6.97,1.0,117.92
576,117.92,1.91,0.0,0.0,6.97,1.0,117.92
577,117.92,2.19,0.0,0.0,6.97,1.0,117.92
578,117.92,2.13,0.0,0.0,6.97,1.0,117.92
579,117.92,2.11,0.0,0.0,7.03,1.0,117.92
580,117.92,2.12,0.0,0.0,6.97,1.0,117.92
581,117.92,2.19,0.0,0.0,7.17,1.0,117.92
582,117.92,2.15,0.0,0.0,7.59,1.0,117.92
583,93.17,2.15,30.0,30.0,8.0,1.0,93.17
584,93.17,2.49,126.0,113.0,7.45,1.0,93.17
585,109.282233867955,3.2,184.0,173.0,8.21,1.0,109.282233867955
586,109.813017680713,3.94,167.0,166.0,8.28,1.0,109.813017680713
587,110.395767962611,4.76,285.0,258.0,8.0,1.0,110.395767962611
588,110.012879488261,4.72,63.0,63.0,8.07,1.0,110.012879488261
589,110.27212036475,4.97,44.0,44.0,7.86,1.0,110.27212036475
590,110.10404403849,4.69,68.0,68.0,7.72,1.0,110.10404403849
591,109.821967856816,4.28,123.0,107.0,7.38,1.0,109.821967856816
592,109.942554219044,3.63,19.0,19.0,6.97,1.0,109.942554219044
593,110.117593515236,2.81,0.0,0.0,6.21,1.0,110.117593515236
594,110.640218492777,2.47,0.0,0.0,5.72,1.0,110.640218492777
595,110.67,2.27,0.0,0.0,5.45,1.0,110.67
596,110.67,1.68,0.0,0.0,4.97,1.0,110.67
597,110.67,1.62,0.0,0.0,4.69,1.0,110.67
598,117.92,1.57,0.0,0.0,4.62,1.0,117.92
599,117.92,1.59,0.0,0.0,4.62,1.0,117.92
600,117.92,1.53,0.0,0.0,4.55,1.0,117.92
601,117.92,1.46,0.0,0.0,4.55,1.0,117.92
602,117.92,1.42,0.0,0.0,4.48,1.0,117.92
603,117.92,1.46,0.0,0.0,4.34,1.0,117.92
604,117.92,1.35,0.0,0.0,4.34,1.0,117.92
605,117.92,1.25,0.0,0.0,4.28,1.0,117.92
606,117.92,1.31,0.0,0.0,4.14,1.0,117.92
607,93.17,1.29,28.0,28.0,4.0,1.0,93.17
608,93.17,1.98,172.0,122.0,4.0,1.0,93.17
609,109.82235193023,3.07,254.0,198.0,4.55,1.0,109.82235193023
610,110.374585468243,3.87,318.0,251.0,4.9,1.0,110.374585468243
611,111.035822391551,4.77,327.0,275.0,5.31,1.0,111.035822391551
612,109.907891682478,5.38,291.0,261.0,5.38,1.0,109.907891682478
613,109.331554953669,5.71,247.0,226.0,5.31,1.0,109.331554953669
614,108.382275930049,5.91,150.0,147.0,4.97,1.0,108.382275930049
615,108.090927969587,5.58,103.0,97.0,4.21,1.0,108.090927969587
616,108.197160598978,4.94,25.0,24.0,3.52,1.0,108.197160598978
617,108.857652562862,4.1,0.0,0.0,2.97,1.0,108.857652562862
618,109.998925895875,3.36,0.0,0.0,2.69,1.0,109.998925895875
619,110.67,2.81,0.0,0.0,2.55,1.0,110.67
620,110.67,2.37,0.0,0.0,2.55,1.0,110.67
621,110.67,2.19,0.0,0.0,2.55,1.0,110.67
622,117.92,2.09,0.0,0.0,2.55,1.0,117.92
623,117.92,2.16,0.0,0.0,2.69,1.0,117.92
624,117.92,2.12,0.0,0.0,2.76,1.0,117.92
625,117.92,2.17,0.0,0.0,2.83,1.0,117.92
626,117.92,2.25,0.0,0.0,2.97,1.0,117.92
627,117.92,2.38,0.0,0.0,3.03,1.0,117.92
628,117.92,2.52,0.0,0.0,3.03,1.0,117.92
629,117.92,2.52,0.0,0.0,3.03,1.0,117.92
630,117.92,2.46,0.0,0.0,2.97,1.0,117.92
631,93.17,2.42,28.0,28.0,2.83,1.0,93.17
632,93.17,3.53,178.0,122.0,2.14,1.0,93.17
633,93.17,5.81,256.0,198.0,2.14,1.0,93.17
634,93.17,6.99,351.0,250.0,2.21,1.0,93.17
635,93.17,7.63,373.0,280.0,2.14,1.0,93.17
636,93.17,8.14,380.0,277.0,2.0,1.0,93.17
637,93.17,8.39,326.0,248.0,1.86,1.0,93.17
638,93.17,8.55,266.0,191.0,1.72,1.0,93.17
639,93.17,8.44,124.0,109.0,1.66,1.0,93.17
640,93.17,8.0,19.0,19.0,1.31,1.0,93.17
641,93.17,6.94,0.0,0.0,1.17,1.0,93.17
642,93.17,5.67,0.0,0.0,1.17,1.0,93.17
643,108.17,5.21,0.0,0.0,1.17,1.0,108.17
644,108.17,4.84,0.0,0.0,1.24,1.0,108.17
645,108.17,3.85,0.0,0.0,1.38,1.0,108.17
646,117.92,2.77,0.0,0.0,1.59,1.0,117.92
647,117.92,2.19,0.0,0.0,1.66,1.0,117.92
648,117.92,1.93,0.0,0.0,1.66,1.0,117.92
649,117.92,1.47,0.0,0.0,1.72,1.0,117.92
650,117.92,1.16,0.0,0.0,1.79,1.0,117.92
651,117.92,1.09,0.0,0.0,1.79,1.0,117.92
652,117.92,1.08,0.0,0.0,1.79,1.0,117.92
653,117.92,1.22,0.0,0.0,1.72,1.0,117.92
654,117.92,1.67,0.0,0.0,1.59,1.0,117.92
655,93.17,2.52,36.0,36.0,1.38,1.0,93.17
656,93.17,3.0,207.0,109.0,1.31,1.0,93.17
657,93.17,6.7,318.0,183.0,0.9,1.0,93.17
658,93.17,8.13,395.0,237.0,1.1,1.0,93.17
659,93.17,9.04,440.0,262.0,1.45,1.0,93.17
660,93.17,9.73,429.0,266.0,1.72,1.0,93.17
661,93.17,10.17,372.0,241.0,2.0,1.0,93.17
662,93.17,10.39,312.0,175.0,2.28,1.0,93.17
663,93.17,10.28,187.0,109.0,2.41,1.0,93.17
664,93.17,9.66,43.0,30.0,2.34,1.0,93.17
665,93.17,8.65,0.0,0.0,2.34,1.0,93.17
666,93.17,7.82,0.0,0.0,2.21,1.0,93.17
667,108.17,6.62,0.0,0.0,1.93,1.0,108.17
668,108.17,6.58,0.0,0.0,1.45,1.0,108.17
669,108.17,8.14,0.0,0.0,1.1,1.0,108.17
670,117.92,8.28,0.0,0.0,0.41,1.0,117.92
671,117.92,7.96,0.0,0.0,0.34,1.0,117.92
672,117.92,7.44,0.0,0.0,0.97,1.0,117.92
673,117.92,5.26,0.0,0.0,1.38,1.0,117.92
674,117.92,3.99,0.0,0.0,1.66,1.0,117.92
675,117.92,3.33,0.0,0.0,1.86,1.0,117.92
676,117.92,3.45,0.0,0.0,2.07,1.0,117.92
677,117.92,3.56,0.0,0.0,2.21,1.0,117.92
678,117.92,3.87,0.0,0.0,2.34,1.0,117.92
679,93.17,4.35,31.0,31.0,2.41,1.0,93.17
680,93.17,6.09,84.0,83.0,2.34,1.0,93.17
681,108.275160278209,7.52,160.0,156.0,2.69,1.0,108.275160278209
682,108.57606241473,8.68,260.0,235.0,3.17,1.0,108.57606241473
683,109.490745626334,9.22,153.0,153.0,3.79,1.0,109.490745626334
684,109.030928068796,9.44,147.0,147.0,4.48,1.0,109.030928068796
685,108.464778045811,9.07,162.0,161.0,5.03,1.0,108.464778045811
686,107.983819069116,8.58,143.0,141.0,5.38,1.0,107.983819069116
687,107.896214446791,8.11,45.0,45.0,5.45,1.0,107.896214446791
688,107.959621242,7.53,31.0,28.0,5.38,1.0,107.959621242
689,107.916122408757,7.0,0.0,0.0,5.45,1.0,107.916122408757
690,108.737990529377,6.69,0.0,0.0,5.52,1.0,108.737990529377
691,110.67,6.67,0.0,0.0,5.45,1.0,110.67
692,110.67,6.97,0.0,0.0,5.66,1.0,110.67
693,110.67,7.1,0.0,0.0,5.52,1.0,110.67
694,117.92,7.22,0.0,0.0,5.59,1.0,117.92
695,117.92,7.41,0.0,0.0,5.59,1.0,117.92
696,117.92,7.53,0.0,0.0,5.66,1.0,117.92
697,117.92,7.76,0.0,0.0,5.59,1.0,117.92
698,117.92,7.99,0.0,0.0,5.93,1.0,117.92
699,117.92,8.04,0.0,0.0,6.0,1.0,117.92
700,117.92,8.07,0.0,0.0,5.93,1.0,117.92
701,117.92,8.11,0.0,0.0,5.93,1.0,117.92
702,117.92,8.11,0.0,0.0,5.93,1.0,117.92
703,93.17,8.07,34.0,34.0,6.0,1.0,93.17
704,93.17,8.4,172.0,125.0,5.66,1.0,93.17
705,108.265450343674,8.92,245.0,199.0,5.24,1.0,108.265450343674
706,108.556901161019,9.46,376.0,247.0,5.45,1.0,108.556901161019
707,109.538103979248,10.24,496.0,219.0,5.72,1.0,109.538103979248
708,108.72871289802,10.64,549.0,147.0,5.72,1.0,108.72871289802
709,108.263803128578,10.73,480.0,149.0,4.69,1.0,108.263803128578
710,107.906093126327,10.85,355.0,143.0,3.86,1.0,107.906093126327
711,107.808864067547,10.77,223.0,83.0,3.66,1.0,107.808864067547
712,107.893873687786,10.41,31.0,29.0,2.9,1.0,107.893873687786
713,108.196465290131,9.28,0.0,0.0,1.93,1.0,108.196465290131
714,108.628595940792,8.03,0.0,0.0,1.59,1.0,108.628595940792
715,110.67,6.73,0.0,0.0,1.59,1.0,110.67
716,110.67,6.46,0.0,0.0,1.31,1.0,110.67
717,110.67,6.36,0.0,0.0,1.31,1.0,110.67
718,117.92,5.48,0.0,0.0,1.52,1.0,117.92
719,117.92,4.43,0.0,0.0,1.86,1.0,117.92
720,117.92,4.22,0.0,0.0,1.72,1.0,117.92
721,117.92,3.33,0.0,0.0,2.0,1.0,117.92
722,117.92,3.56,0.0,0.0,2.34,1.0,117.92
723,117.92,3.64,0.0,0.0,2.62,1.0,117.92
724,117.92,3.73,0.0,0.0,2.76,1.0,117.92
725,117.92,3.67,0.0,0.0,2.76,1.0,117.92
726,117.92,3.76,0.0,0.0,2.83,1.0,117.92
727,93.17,3.9,30.0,30.0,2.83,1.0,93.17
728,93.17,6.24,254.0,70.0,2.83,1.0,93.17
729,108.528452354903,9.07,404.0,105.0,2.76,1.0,108.528452354903
730,108.893289355881,10.5,526.0,107.0,3.45,1.0,108.893289355881
731,109.669955560112,11.22,586.0,112.0,3.17,1.0,109.669955560112
732,108.455027022324,11.74,593.0,100.0,2.62,1.0,108.455027022324
733,108.098401476048,11.99,520.0,106.0,1.93,1.0,108.098401476048
734,107.478330118112,12.09,406.0,89.0,1.38,1.0,107.478330118112
735,107.139951596703,11.92,244.0,68.0,1.66,1.0,107.139951596703
736,107.635115947965,11.32,65.0,29.0,2.07,1.0,107.635115947965
737,108.074433453845,11.11,0.0,0.0,3.74,1.0,108.074433453845
738,108.815846907887,10.34,0.0,0.0,3.88,1.0,108.815846907887
739,110.67,9.56,0.0,0.0,4.02,1.0,110.67
740,110.67,8.79,0.0,0.0,4.16,1.0,110.67
741,110.67,8.02,0.0,0.0,4.3,1.0,110.67
742,117.92,7.25,0.0,0.0,4.43,1.0,117.92
743,117.92,6.48,0.0,0.0,4.57,1.0,117.92
744,117.92,5.71,0.0,0.0,4.71,1.0,117.92
745,117.92,4.93,0.0,0.0,4.85,1.0,117.92
746,117.92,4.16,0.0,0.0,4.99,1.0,117.92
747,117.92,3.39,0.0,0.0,5.13,1.0,117.92
748,117.92,2.62,0.0,0.0,5.26,1.0,117.92
749,117.92,1.85,0.0,0.0,5.4,1.0,117.92
750,117.92,1.07,0.0,0.0,5.54,1.0,117.92
751,93.17,0.3,39.0,39.0,5.68,1.0,93.17
752,93.17,-0.47,217.0,117.0,5.82,1.0,93.17
753,111.512043407545,2.15,172.0,166.0,5.86,1.0,111.512043407545
754,111.911846981813,2.64,0.0,0.0,5.93,1.0,111.911846981813
755,115.378879902174,3.35,407.0,289.0,5.79,1.0,115.378879902174
756,113.8269609552,3.37,320.0,279.0,4.9,1.0,113.8269609552
757,112.811322686401,3.76,353.0,259.0,4.41,1.0,112.811322686401
758,112.10918344547,3.64,338.0,178.0,5.03,1.0,112.10918344547
759,111.817885851016,3.69,198.0,118.0,4.76,1.0,111.817885851016
760,111.71487978327,3.45,48.0,37.0,4.28,1.0,111.71487978327
761,112.331707384053,3.1,0.0,0.0,3.52,1.0,112.331707384053
762,113.075992110102,2.72,0.0,0.0,3.24,1.0,113.075992110102
763,110.67,2.41,0.0,0.0,2.83,1.0,110.67
764,110.67,2.4,0.0,0.0,2.48,1.0,110.67
765,110.67,2.02,0.0,0.0,2.0,1.0,110.67
766,117.92,1.75,0.0,0.0,1.72,1.0,117.92
767,117.92,1.56,0.0,0.0,1.59,1.0,117.92
768,117.92,1.33,0.0,0.0,1.52,1.0,117.92
769,117.92,1.29,0.0,0.0,1.45,1.0,117.92
770,117.92,1.11,0.0,0.0,1.38,1.0,117.92
771,117.92,1.33,0.0,0.0,1.59,1.0,117.92
772,117.92,1.63,0.0,0.0,1.66,1.0,117.92
773,117.92,1.83,0.0,0.0,1.72,1.0,117.92
774,117.92,2.49,0.0,0.0,2.0,1.0,117.92
775,93.17,3.16,30.0,30.0,2.21,1.0,93.17
776,93.17,4.51,85.0,85.0,2.14,1.0,93.17
777,110.405490992279,5.66,59.0,59.0,2.21,1.0,110.405490992279
778,110.65043409116,7.09,77.0,77.0,2.41,1.0,110.65043409116
779,111.460967148708,8.16,144.0,144.0,2.97,1.0,111.460967148708
780,110.408751923576,9.0,143.0,143.0,2.55,1.0,110.408751923576
781,109.460705646383,9.78,282.0,247.0,0.83,1.0,109.460705646383
782,108.605209580106,10.25,186.0,175.0,0.97,1.0,108.605209580106
783,108.119049580395,10.21,0.0,0.0,2.21,1.0,108.119049580395
784,107.802423898313,9.65,25.0,25.0,2.34,1.0,107.802423898313
785,108.385004160497,8.47,0.0,0.0,2.48,1.0,108.385004160497
786,109.553213489045,7.42,0.0,0.0,2.62,1.0,109.553213489045
787,110.67,6.64,0.0,0.0,2.69,1.0,110.67
788,110.67,5.74,0.0,0.0,2.34,1.0,110.67
789,110.67,5.32,0.0,0.0,2.0,1.0,110.67
790,117.92,4.85,0.0,0.0,1.93,1.0,117.92
791,117.92,4.41,0.0,0.0,2.0,1.0,117.92
792,117.92,4.15,0.0,0.0,2.0,1.0,117.92
793,117.92,4.09,0.0,0.0,2.14,1.0,117.92
794,117.92,4.0,0.0,0.0,2.14,1.0,117.92
795,117.92,3.87,0.0,0.0,1.93,1.0,117.92
796,117.92,3.98,0.0,0.0,1.72,1.0,117.92
797,117.92,3.91,0.0,0.0,1.66,1.0,117.92
798,117.92,3.99,0.0,0.0,1.66,1.0,117.92
799,93.17,4.34,41.0,41.0,1.66,1.0,93.17
800,93.17,6.1,146.0,126.0,1.52,1.0,93.17
801,93.17,8.18,252.0,205.0,1.31,1.0,93.17
802,93.17,10.47,269.0,243.0,1.24,1.0,93.17
803,93.17,11.84,288.0,265.0,2.41,1.0,93.17
804,93.17,12.8,154.0,154.0,4.21,1.0,93.17
805,93.17,12.63,359.0,258.0,4.48,1.0,93.17
806,93.17,12.79,314.0,192.0,5.38,1.0,93.17
807,93.17,12.65,80.0,80.0,4.76,1.0,93.17
808,93.17,12.18,18.0,18.0,4.76,1.0,93.17
809,93.17,11.62,0.0,0.0,4.48,1.0,93.17
810,93.17,11.14,0.0,0.0,3.93,1.0,93.17
811,108.17,10.89,0.0,0.0,3.45,1.0,108.17
812,108.17,10.88,0.0,0.0,3.24,1.0,108.17
813,108.17,10.64,0.0,0.0,3.24,1.0,108.17
814,117.92,10.39,0.0,0.0,3.1,1.0,117.92
815,117.92,10.2,0.0,0.0,3.17,1.0,117.92
816,117.92,10.08,0.0,0.0,3.24,1.0,117.92
817,117.92,9.91,0.0,0.0,3.17,1.0,117.92
818,117.92,9.74,0.0,0.0,3.1,1.0,117.92
819,117.92,9.37,0.0,0.0,2.97,1.0,117.92
820,117.92,9.42,0.0,0.0,3.03,1.0,117.92
821,117.92,9.36,0.0,0.0,2.97,1.0,117.92
822,117.92,9.45,0.0,0.0,3.24,1.0,117.92
823,93.17,9.65,20.0,20.0,3.52,1.0,93.17
824,93.17,11.02,100.0,98.0,3.1,1.0,93.17
825,93.17,12.78,209.0,191.0,4.07,1.0,93.17
826,93.17,13.92,140.0,140.0,5.24,1.0,93.17
827,93.17,14.37,222.0,218.0,5.66,1.0,93.17
828,93.17,14.65,114.0,114.0,6.14,1.0,93.17
829,93.17,14.79,58.0,58.0,6.28,1.0,93.17
830,93.17,14.71,78.0,78.0,6.28,1.0,93.17
831,93.17,14.4,54.0,54.0,6.14,1.0,93.17
832,93.17,13.87,43.0,39.0,5.17,1.0,93.17
833,93.17,12.97,0.0,0.0,4.48,1.0,93.17
834,93.17,12.57,0.0,0.0,4.14,1.0,93.17
835,108.17,12.28,0.0,0.0,3.86,1.0,108.17
836,108.17,12.35,0.0,0.0,4.21,1.0,108.17
837,108.17,12.33,0.0,0.0,4.28,1.0,108.17
838,117.92,12.26,0.0,0.0,4.28,1.0,117.92
839,117.92,12.38,0.0,0.0,4.28,1.0,117.92
840,117.92,12.34,0.0,0.0,4.14,1.0,117.92
841,117.92,11.99,0.0,0.0,4.0,1.0,117.92
842,117.92,11.71,0.0,0.0,3.86,1.0,117.92
843,117.92,11.51,0.0,0.0,3.86,1.0,117.92
844,117.92,11.44,0.0,0.0,3.79,1.0,117.92
845,117.92,11.4,0.0,0.0,3.79,1.0,117.92
846,117.92,11.28,0.0,0.0,3.72,1.0,117.92
847,93.17,11.3,22.0,22.0,4.0,1.0,93.17
848,93.17,12.1,147.0,128.0,2.9,1.0,93.17
849,109.189968868863,13.59,219.0,197.0,4.07,1.0,109.189968868863
850,109.888625036822,14.42,294.0,256.0,4.62,1.0,109.888625036822
851,111.406554501524,15.04,270.0,255.0,5.31,1.0,111.406554501524
852,111.06150711677,15.16,383.0,293.0,5.66,1.0,111.06150711677
853,110.655504137536,15.36,140.0,140.0,6.07,1.0,110.655504137536
854,109.613636578495,15.24,266.0,207.0,5.93,1.0,109.613636578495
855,109.86814536121,14.8,101.0,99.0,5.38,1.0,109.86814536121
856,109.976503279499,14.26,76.0,38.0,5.03,1.0,109.976503279499
857,109.968292072964,13.35,0.0,0.0,4.62,1.0,109.968292072964
858,110.061479966465,12.77,0.0,0.0,4.21,1.0,110.061479966465
859,110.67,12.39,0.0,0.0,3.86,1.0,110.67
860,110.67,12.25,0.0,0.0,3.45,1.0,110.67
861,110.67,11.99,0.0,0.0,3.24,1.0,110.67
862,117.92,11.74,0.0,0.0,2.97,1.0,117.92
863,117.92,11.36,0.0,0.0,2.14,1.0,117.92
864,117.92,10.73,0.0,0.0,1.24,1.0,117.92
865,117.92,10.25,0.0,0.0,1.17,1.0,117.92
866,117.92,10.0,0.0,0.0,1.86,1.0,117.92
867,117.92,10.2,0.0,0.0,2.21,1.0,117.92
868,117.92,10.3,0.0,0.0,2.76,1.0,117.92
869,117.92,10.42,0.0,0.0,3.45,1.0,117.92
870,117.92,10.71,0.0,0.0,4.48,1.0,117.92
871,93.17,10.87,43.0,43.0,5.31,1.0,93.17
872,93.17,12.12,96.0,95.0,6.28,1.0,93.17
873,109.69192461413,12.73,278.0,211.0,6.48,1.0,109.69192461413
874,110.722080065278,13.14,272.0,247.0,6.97,1.0,110.722080065278
875,113.189637314692,13.71,157.0,157.0,7.93,1.0,113.189637314692
876,113.149855462019,14.02,195.0,194.0,8.83,1.0,113.149855462019
