tilt_angle;azimuth_angle;weighted_energy_mismatch_kWh;total_energy_production_kWh
80.00;129.68;105709.55;273525.93
80.00;129.67;105712.13;273533.09
80.00;129.66;105713.87;273537.92
80.00;129.66;105714.36;273539.28
80.00;129.63;105720.91;273557.48
80.00;129.62;105724.21;273566.60
80.00;129.57;105734.32;273594.38
80.00;129.55;105739.83;273609.45
80.00;129.51;105748.06;273631.92
80.00;129.46;105759.47;273662.86
80.00;129.46;105759.78;273663.71
80.00;129.41;105770.38;273692.26
80.00;129.38;105778.63;273714.43
80.00;129.37;105780.57;273719.64
80.00;129.35;105784.04;273728.96
80.00;129.35;105784.94;273731.37
80.00;129.35;105785.53;273732.96
80.00;129.34;105786.24;273734.85
80.00;129.34;105786.67;273736.00
80.00;129.32;105790.95;273747.48
80.00;129.27;105802.96;273779.60
80.00;129.26;105806.06;273787.87
80.00;129.22;105815.11;273811.91
80.00;129.19;105820.67;273826.66
80.00;129.13;105833.64;273860.64
80.00;129.11;105838.28;273872.74
80.00;129.10;105841.19;273880.30
80.00;129.09;105842.57;273883.88
80.00;129.09;105843.96;273887.51
80.00;129.07;105848.32;273898.77
80.00;129.03;105858.04;273923.85
80.00;129.00;105863.23;273937.24
80.00;128.98;105868.04;273949.63
80.00;128.89;105890.44;274007.02
80.00;128.87;105892.93;274013.37
80.00;128.85;105899.29;274029.61
80.00;128.83;105903.95;274041.47
80.00;128.82;105905.84;274046.28
80.00;128.80;105908.94;274054.14
80.00;128.80;105910.15;274057.19
80.00;128.80;105910.65;274058.47
80.00;128.76;105919.21;274080.05
80.00;128.75;105921.04;274084.66
80.00;128.71;105931.08;274109.80
80.00;128.70;105932.91;274114.38
80.00;128.67;105939.61;274131.12
80.00;128.66;105941.66;274136.20
80.00;128.65;105945.42;274145.56
80.00;128.64;105947.52;274150.75
80.00;128.62;105951.69;274161.06
80.00;128.62;105951.71;274161.11
80.00;128.61;105954.67;274168.39
80.00;128.56;105965.68;274195.42
80.00;128.55;105967.74;274200.49
80.00;128.53;105972.83;274212.95
80.00;128.51;105976.98;274223.12
80.00;128.48;105984.09;274240.46
80.00;128.45;105991.34;274258.07
80.00;128.44;105992.22;274260.20
80.00;128.42;105997.01;274271.75
80.00;128.41;105998.93;274276.38
80.00;128.41;106001.01;274281.38
80.00;128.37;106008.53;274299.48
80.00;128.37;106009.96;274302.89
80.00;128.36;106011.62;274306.90
80.00;128.30;106024.78;274338.47
80.00;128.28;106030.01;274351.00
80.00;128.27;106033.21;274358.67
80.00;128.26;106033.67;274359.77
80.00;128.23;106042.14;274380.02
80.00;128.20;106049.10;274396.63
80.00;128.18;106054.20;274408.79
80.00;128.17;106055.89;274412.83
80.00;128.14;106062.95;274429.62
80.00;128.12;106067.86;274441.29
80.00;128.11;106069.04;274444.08
80.00;128.10;106070.82;274448.29
80.00;128.09;106073.28;274454.11
80.00;128.09;106074.50;274456.99
80.00;128.09;106074.86;274457.84
80.00;128.07;106077.33;274463.69
80.00;128.06;106079.65;274469.18
80.00;128.06;106079.70;274469.29
80.00;128.03;106086.78;274486.01
80.00;128.03;106087.52;274487.74
80.00;128.03;106088.09;274489.08
80.00;127.99;106095.78;274507.05
80.00;127.95;106107.03;274533.20
80.00;127.95;106107.04;274533.22
80.00;127.91;106115.13;274551.95
80.00;127.91;106116.13;274554.26
80.00;127.90;106118.47;274559.65
80.00;127.88;106122.47;274568.86
80.00;127.86;106127.21;274579.76
80.00;127.86;106127.41;274580.24
80.00;127.86;106127.81;274581.15
80.00;127.85;106129.51;274585.04
80.00;127.84;106132.71;274592.33
80.00;127.83;106133.80;274594.84
80.00;127.83;106135.11;274597.83
80.00;127.81;106138.25;274604.98
80.00;127.76;106149.64;274630.93
80.00;127.76;106150.05;274631.87
80.00;127.74;106154.94;274642.99
80.00;127.72;106159.18;274652.62
80.00;127.70;106164.64;274665.01
80.00;127.69;106166.58;274669.42
80.00;127.64;106178.58;274696.57
80.00;127.64;106179.06;274697.63
80.00;127.63;106179.98;274699.69
80.00;127.63;106181.18;274702.38
80.00;127.61;106184.32;274709.38
80.00;127.61;106184.33;274709.40
80.00;127.61;106185.33;274711.64
80.00;127.54;106201.72;274747.96
80.00;127.50;106210.58;274767.50
80.00;127.44;106223.88;274796.79
80.00;127.43;106227.13;274803.93
80.00;127.41;106232.32;274815.31
80.00;127.38;106239.68;274831.44
80.00;127.36;106243.54;274839.90
80.00;127.36;106243.60;274840.04
80.00;127.32;106251.87;274858.06
80.00;127.29;106259.71;274875.10
80.00;127.27;106264.65;274885.79
80.00;127.25;106268.57;274894.25
80.00;127.24;106270.75;274898.96
80.00;127.24;106271.97;274901.59
80.00;127.23;106273.31;274904.47
80.00;127.22;106275.52;274909.24
80.00;127.22;106275.81;274909.87
80.00;127.20;106280.54;274920.05
80.00;127.18;106284.99;274929.61
80.00;127.13;106295.97;274953.08
80.00;127.13;106297.04;274955.36
80.00;127.13;106297.26;274955.84
80.00;127.13;106297.26;274955.84
80.00;127.10;106304.83;274971.95
80.00;127.09;106305.55;274973.47
80.00;127.07;106310.49;274983.96
80.00;127.06;106311.95;274987.06
80.00;127.06;106313.92;274991.24
80.00;127.04;106318.45;275000.85
80.00;127.03;106320.75;275005.71
80.00;127.02;106322.66;275009.75
80.00;127.02;106323.43;275011.39
80.00;126.98;106331.90;275029.27
80.00;126.98;106332.44;275030.41
80.00;126.96;106336.26;275038.44
80.00;126.90;106349.20;275065.60
80.00;126.88;106355.00;275077.76
80.00;126.83;106366.82;275102.48
80.00;126.82;106369.27;275107.59
80.00;126.81;106370.97;275111.13
80.00;126.78;106377.58;275124.90
80.00;126.78;106378.32;275126.43
80.00;126.77;106380.40;275130.77
80.00;126.73;106388.89;275148.40
80.00;126.68;106400.17;275171.80
80.00;126.68;106400.72;275172.94
80.00;126.67;106402.17;275175.94
80.00;126.67;106403.86;275179.43
80.00;126.64;106410.47;275193.09
80.00;126.62;106413.83;275200.03
80.00;126.62;106413.86;275200.08
80.00;126.61;106416.57;275205.66
80.00;126.61;106417.08;275206.73
80.00;126.58;106423.66;275220.27
80.00;126.58;106424.42;275221.83
80.00;126.56;106429.16;275231.58
80.00;126.54;106433.23;275239.93
80.00;126.51;106438.76;275251.26
80.00;126.48;106445.88;275265.82
80.00;126.44;106455.77;275286.00
80.00;126.41;106462.29;275299.28
80.00;126.40;106463.31;275301.36
80.00;126.36;106472.52;275320.06
80.00;126.34;106478.89;275332.97
80.00;126.29;106489.33;275354.05
80.00;126.27;106492.93;275361.29
80.00;126.24;106501.31;275378.11
80.00;126.21;106506.12;275387.77
80.00;126.21;106507.99;275391.52
80.00;126.20;106509.67;275394.88
80.00;126.19;106511.91;275399.36
80.00;126.15;106521.16;275417.75
80.00;126.14;106522.44;275420.29
80.00;126.13;106524.24;275423.86
80.00;126.05;106542.51;275459.97
80.00;126.01;106552.15;275478.93
80.00;125.99;106556.26;275487.01
80.00;125.98;106558.17;275490.75
80.00;125.89;106578.14;275529.81
80.00;125.82;106595.01;275562.52
80.00;125.81;106596.34;275565.08
80.00;125.78;106602.56;275577.07
80.00;125.76;106606.55;275584.74
80.00;125.75;106610.43;275592.21
80.00;125.67;106627.83;275625.39
80.00;125.67;106628.03;275625.78
80.00;125.65;106630.82;275631.08
80.00;125.65;106632.20;275633.69
80.00;125.62;106638.30;275645.26
80.00;125.60;106641.71;275651.71
80.00;125.59;106644.86;275657.67
80.00;125.58;106647.94;275663.50
80.00;125.54;106655.35;275677.46
80.00;125.54;106656.24;275679.15
80.00;125.51;106663.58;275692.96
80.00;125.49;106667.45;275700.22
80.00;125.49;106667.47;275700.25
80.00;125.45;106676.13;275716.47
80.00;125.44;106678.40;275720.71
80.00;125.41;106684.72;275732.47
80.00;125.41;106684.74;275732.51
80.00;125.39;106687.90;275738.37
80.00;125.39;106688.93;275740.29
80.00;125.38;106690.86;275743.86
80.00;125.38;106690.90;275743.94
80.00;125.37;106692.64;275747.17
80.00;125.36;106696.48;275754.29
80.00;125.34;106699.22;275759.36
80.00;125.34;106699.79;275760.41
80.00;125.30;106708.00;275775.56
80.00;125.29;106710.17;275779.56
80.00;125.29;106710.74;275780.60
80.00;125.27;106714.26;275787.09
80.00;125.26;106716.76;275791.67
80.00;125.25;106720.59;275798.71
80.00;125.21;106729.09;275814.29
80.00;125.20;106730.32;275816.53
80.00;125.17;106735.99;275826.90
80.00;125.17;106737.99;275830.54
80.00;125.16;106739.37;275833.07
80.00;125.07;106758.35;275867.55
80.00;125.07;106758.84;275868.43
80.00;125.06;106760.10;275870.72
80.00;125.05;106763.26;275876.44
80.00;125.04;106765.45;275880.39
80.00;125.04;106765.88;275881.17
80.00;125.00;106774.20;275896.16
80.00;124.99;106776.18;275899.73
80.00;124.98;106778.27;275903.48
80.00;124.97;106780.21;275906.97
80.00;124.88;106800.41;275943.12
80.00;124.86;106804.68;275950.71
80.00;124.85;106805.58;275952.32
80.00;124.83;106809.68;275959.62
80.00;124.83;106810.38;275960.85
80.00;124.79;106819.11;275976.33
80.00;124.78;106820.16;275978.19
80.00;124.78;106821.98;275981.41
80.00;124.75;106827.44;275991.05
80.00;124.73;106832.08;275999.23
80.00;124.71;106835.59;276005.41
80.00;124.69;106839.29;276011.92
80.00;124.69;106839.56;276012.39
80.00;124.64;106851.46;276033.23
80.00;124.63;106852.30;276034.69
80.00;124.60;106859.78;276047.75
80.00;124.59;106861.07;276050.00
80.00;124.59;106861.26;276050.32
80.00;124.54;106871.92;276068.83
80.00;124.47;106887.30;276095.41
80.00;124.46;106889.77;276099.66
80.00;124.43;106894.43;276107.67
80.00;124.43;106895.56;276109.60
80.00;124.43;106896.16;276110.63
80.00;124.42;106897.58;276113.08
80.00;124.41;106898.66;276114.93
80.00;124.41;106900.14;276117.46
80.00;124.40;106901.72;276120.16
80.00;124.40;106902.16;276120.92
80.00;124.24;106935.38;276177.36
80.00;124.23;106936.39;276179.06
80.00;124.19;106944.42;276192.51
80.00;124.19;106945.86;276194.92
80.00;124.12;106960.53;276219.35
80.00;124.09;106965.92;276228.30
80.00;124.09;106966.89;276229.90
80.00;124.08;106967.60;276231.09
80.00;124.05;106974.79;276242.96
80.00;123.96;106992.39;276271.88
80.00;123.95;106995.96;276277.70
80.00;123.90;107004.69;276291.89
80.00;123.90;107006.21;276294.37
80.00;123.89;107007.35;276296.21
80.00;123.88;107009.20;276299.20
80.00;123.86;107013.27;276305.79
80.00;123.85;107015.10;276308.74
80.00;123.85;107015.30;276309.07
80.00;123.84;107017.57;276312.74
80.00;123.80;107025.17;276324.96
80.00;123.80;107026.13;276326.51
80.00;123.80;107026.36;276326.88
80.00;123.78;107029.30;276331.60
80.00;123.78;107029.35;276331.68
80.00;123.73;107040.48;276349.47
80.00;123.72;107041.70;276351.42
80.00;123.70;107045.62;276357.65
80.00;123.68;107050.76;276365.81
80.00;123.66;107053.54;276370.23
80.00;123.57;107072.39;276399.93
80.00;123.56;107075.68;276405.09
80.00;123.52;107082.12;276415.15
80.00;123.38;107110.56;276459.20
80.00;123.37;107112.77;276462.61
80.00;123.34;107118.71;276471.71
80.00;123.34;107119.61;276473.09
80.00;123.28;107130.33;276489.44
80.00;123.24;107139.47;276503.30
80.00;123.22;107142.67;276508.13
80.00;123.20;107147.71;276515.73
80.00;123.13;107160.78;276535.32
80.00;123.05;107175.79;276557.65
80.00;123.05;107177.28;276559.85
80.00;123.05;107177.46;276560.12
80.00;123.02;107182.77;276567.97
80.00;123.00;107186.54;276573.52
80.00;122.98;107189.61;276578.03
80.00;122.97;107193.00;276583.01
80.00;122.95;107196.39;276587.97
80.00;122.91;107203.22;276597.94
80.00;122.91;107203.82;276598.81
80.00;122.91;107204.33;276599.56
80.00;122.89;107207.80;276604.60
80.00;122.88;107209.38;276606.89
80.00;122.87;107211.92;276610.58
80.00;122.87;107211.96;276610.63
80.00;122.82;107222.21;276625.38
80.00;122.81;107223.75;276627.59
80.00;122.81;107224.55;276628.74
80.00;122.73;107240.01;276650.69
80.00;122.72;107241.56;276652.88
80.00;122.69;107247.44;276661.17
80.00;122.67;107250.16;276665.00
80.00;122.62;107261.26;276680.53
80.00;122.60;107263.83;276684.11
80.00;122.59;107266.96;276688.45
80.00;122.57;107269.95;276692.61
80.00;122.56;107273.15;276697.03
80.00;122.55;107274.24;276698.54
80.00;122.54;107276.07;276701.07
80.00;122.51;107282.85;276710.41
80.00;122.49;107286.72;276715.71
80.00;122.43;107297.61;276730.57
80.00;122.36;107311.08;276748.80
80.00;122.28;107326.60;276769.57
80.00;122.26;107329.25;276773.10
80.00;122.21;107340.08;276787.42
80.00;122.13;107353.95;276805.60
80.00;122.10;107360.81;276814.54
80.00;122.02;107374.50;276832.20
80.00;122.02;107375.00;276832.83
80.00;122.01;107377.74;276836.35
80.00;121.90;107398.21;276862.33
80.00;121.88;107401.25;276866.14
80.00;121.84;107409.44;276876.39
80.00;121.82;107413.07;276880.91
80.00;121.81;107414.28;276882.41
80.00;121.80;107415.54;276883.98
80.00;121.80;107416.72;276885.45
80.00;121.78;107420.50;276890.13
80.00;121.78;107420.67;276890.33
80.00;121.77;107422.29;276892.32
80.00;121.76;107423.27;276893.54
80.00;121.76;107424.23;276894.72
80.00;121.76;107424.55;276895.11
80.00;121.75;107426.16;276897.10
80.00;121.73;107428.82;276900.36
80.00;121.70;107434.90;276907.80
80.00;121.68;107437.64;276911.13
80.00;121.63;107448.15;276923.87
80.00;121.58;107457.30;276934.85
80.00;121.55;107462.83;276941.45
80.00;121.52;107467.61;276947.12
80.00;121.49;107473.79;276954.41
80.00;121.47;107476.85;276958.01
80.00;121.46;107478.76;276960.26
80.00;121.46;107479.20;276960.77
80.00;121.43;107485.22;276967.80
80.00;121.42;107485.34;276967.94
80.00;121.42;107486.43;276969.21
80.00;121.40;107490.16;276973.54
80.00;121.38;107492.89;276976.70
80.00;121.36;107497.56;276982.08
80.00;121.34;107500.85;276985.86
80.00;121.29;107509.59;276995.84
80.00;121.28;107511.88;276998.43
80.00;121.24;107518.71;277006.14
80.00;121.20;107526.17;277014.49
80.00;121.19;107527.25;277015.70
80.00;121.01;107559.94;277051.49
80.00;120.97;107566.49;277058.51
80.00;120.84;107589.75;277082.99
80.00;120.78;107600.60;277094.20
80.00;120.73;107608.49;277102.21
80.00;120.72;107611.60;277105.34
80.00;120.67;107618.95;277112.71
80.00;120.66;107621.93;277115.68
80.00;120.65;107623.79;277117.53
80.00;120.51;107647.95;277141.11
80.00;120.50;107649.13;277142.25
80.00;120.48;107653.41;277146.34
80.00;120.44;107659.62;277152.23
80.00;120.39;107667.48;277159.62
80.00;120.37;107672.23;277164.04
80.00;120.36;107673.88;277165.57
80.00;120.29;107685.57;277176.31
80.00;120.27;107688.60;277179.05
80.00;120.20;107700.32;277189.54
80.00;120.17;107705.88;277194.43
80.00;120.16;107707.71;277196.04
80.00;120.09;107718.70;277205.56
80.00;120.08;107721.10;277207.61
80.00;120.06;107723.85;277209.95
80.00;120.04;107727.49;277213.05
80.00;119.99;107735.17;277219.50
80.00;119.99;107735.94;277220.14
80.00;119.96;107741.19;277224.49
80.00;119.88;107753.70;277234.70
80.00;119.81;107765.56;277244.18
80.00;119.80;107767.76;277245.91
80.00;119.79;107769.46;277247.25
80.00;119.67;107789.56;277262.70
80.00;119.66;107790.84;277263.67
80.00;119.63;107796.31;277267.75
80.00;119.59;107801.36;277271.49
80.00;119.55;107809.20;277277.21
80.00;119.53;107811.78;277279.07
80.00;119.43;107828.81;277291.06
80.00;119.41;107831.86;277293.15
80.00;119.40;107832.54;277293.62
80.00;119.37;107837.12;277296.73
80.00;119.31;107847.56;277303.69
80.00;119.28;107852.82;277307.13
80.00;119.26;107855.98;277309.18
80.00;119.18;107867.77;277316.67
80.00;119.15;107872.93;277319.87
80.00;119.14;107873.86;277320.45
80.00;119.07;107886.19;277327.90
80.00;118.94;107906.04;277339.35
80.00;118.92;107908.89;277340.94
80.00;118.89;107913.21;277343.33
80.00;118.88;107915.18;277344.40
80.00;118.84;107921.30;277347.69
80.00;118.79;107929.59;277352.03
80.00;118.71;107940.85;277357.71
80.00;118.70;107943.66;277359.10
80.00;118.68;107946.62;277360.53
80.00;118.67;107947.77;277361.09
80.00;118.58;107961.33;277367.42
80.00;118.56;107963.93;277368.59
80.00;118.52;107970.27;277371.39
80.00;118.52;107970.70;277371.58
80.00;118.50;107973.41;277372.75
80.00;118.49;107975.32;277373.56
80.00;118.36;107994.42;277381.34
80.00;118.31;108002.71;277384.49
80.00;118.28;108007.48;277386.25
80.00;118.21;108016.81;277389.54
80.00;118.18;108021.33;277391.07
80.00;118.18;108021.92;277391.27
80.00;118.17;108023.83;277391.90
80.00;118.12;108029.88;277393.85
80.00;118.12;108030.80;277394.14
80.00;118.08;108036.12;277395.79
80.00;117.99;108049.65;277399.70
80.00;117.93;108058.35;277402.02
80.00;117.85;108069.85;277404.83
80.00;117.84;108071.02;277405.09
80.00;117.75;108084.93;277408.06
80.00;117.65;108098.68;277410.57
80.00;117.60;108106.29;277411.77
80.00;117.55;108112.58;277412.66
80.00;117.45;108127.09;277414.36
80.00;117.37;108138.93;277415.32
80.00;117.31;108147.03;277415.73
80.00;117.24;108156.74;277415.99
90.00;146.35;104590.06;237788.64
90.00;146.30;104590.14;237866.43
90.00;146.27;104590.19;237912.83
90.00;146.26;104590.20;237925.42
90.00;146.18;104590.46;238043.80
90.00;146.14;104590.66;238095.80
90.00;146.12;104590.77;238126.18
90.00;146.12;104590.78;238129.54
90.00;146.11;104590.84;238144.90
90.00;146.06;104591.17;238222.38
90.00;146.05;104591.21;238231.39
90.00;146.04;104591.32;238256.04
90.00;146.01;104591.54;238302.99
90.00;145.99;104591.67;238328.10
90.00;145.98;104591.70;238335.44
90.00;145.98;104591.74;238343.33
90.00;145.98;104591.75;238344.60
90.00;145.91;104592.22;238439.65
90.00;145.90;104592.28;238452.94
90.00;145.90;104592.34;238464.68
90.00;145.85;104592.66;238531.43
90.00;145.78;104593.14;238634.14
90.00;145.77;104593.22;238651.17
90.00;145.76;104593.32;238674.02
90.00;145.73;104593.52;238718.41
90.00;145.72;104593.53;238720.28
90.00;145.72;104593.59;238733.19
90.00;145.71;104593.60;238734.34
90.00;145.70;104593.68;238753.53
90.00;145.63;104594.12;238853.34
90.00;145.62;104594.23;238878.99
90.00;145.52;104594.95;239021.99
90.00;145.51;104595.06;239038.10
90.00;145.51;104595.08;239040.43
90.00;145.50;104595.14;239048.98
90.00;145.49;104595.24;239064.28
90.00;145.47;104595.41;239089.56
90.00;145.42;104595.91;239165.13
90.00;145.42;104595.92;239166.95
90.00;145.36;104596.48;239252.32
90.00;145.32;104596.84;239307.80
90.00;145.31;104597.01;239334.39
90.00;145.30;104597.11;239348.91
90.00;145.28;104597.26;239370.15
90.00;145.28;104597.31;239376.63
90.00;145.22;104597.84;239454.02
90.00;145.19;104598.12;239495.25
90.00;145.13;104598.74;239583.63
90.00;145.10;104599.09;239631.80
90.00;145.08;104599.29;239658.86
90.00;145.06;104599.54;239690.66
90.00;145.02;104599.95;239744.39
90.00;145.01;104600.11;239764.00
90.00;144.99;104600.34;239794.50
90.00;144.98;104600.39;239801.50
90.00;144.97;104600.51;239817.42
90.00;144.96;104600.67;239837.76
90.00;144.94;104600.83;239859.22
90.00;144.92;104601.07;239889.07
90.00;144.90;104601.34;239922.18
90.00;144.84;104602.00;240000.93
90.00;144.83;104602.11;240014.20
90.00;144.79;104602.63;240073.68
90.00;144.76;104602.99;240116.00
90.00;144.72;104603.51;240176.50
90.00;144.68;104603.97;240231.35
90.00;144.68;104603.98;240231.89
90.00;144.66;104604.25;240263.73
90.00;144.65;104604.33;240273.94
90.00;144.65;104604.40;240280.51
90.00;144.60;104605.06;240345.76
90.00;144.60;104605.10;240349.69
90.00;144.56;104605.69;240407.37
90.00;144.55;104605.85;240422.81
90.00;144.54;104606.02;240439.01
90.00;144.52;104606.25;240462.27
90.00;144.50;104606.49;240485.77
90.00;144.50;104606.60;240496.46
90.00;144.47;104606.93;240529.00
90.00;144.47;104606.93;240529.17
90.00;144.45;104607.28;240561.34
90.00;144.44;104607.48;240579.93
90.00;144.37;104608.49;240671.70
90.00;144.35;104608.77;240696.40
90.00;144.32;104609.34;240747.30
90.00;144.31;104609.41;240753.10
90.00;144.31;104609.45;240756.95
90.00;144.28;104609.90;240795.37
90.00;144.28;104609.96;240799.97
90.00;144.27;104610.21;240821.14
90.00;144.24;104610.69;240862.07
90.00;144.19;104611.54;240932.36
90.00;144.19;104611.55;240933.72
90.00;144.18;104611.68;240943.85
90.00;144.17;104611.84;240955.71
90.00;144.16;104611.98;240966.32
90.00;144.14;104612.41;240999.78
90.00;144.12;104612.74;241025.34
90.00;144.11;104612.90;241038.08
90.00;144.10;104613.17;241058.49
90.00;144.09;104613.33;241071.15
90.00;144.07;104613.57;241089.94
90.00;144.06;104613.78;241105.54
90.00;144.04;104614.11;241129.74
90.00;144.03;104614.47;241155.55
90.00;144.02;104614.57;241162.71
90.00;144.00;104615.05;241196.34
90.00;143.97;104615.63;241237.97
90.00;143.96;104615.83;241252.27
90.00;143.95;104615.94;241260.03
90.00;143.94;104616.21;241279.64
90.00;143.91;104616.74;241317.43
90.00;143.89;104617.18;241349.37
90.00;143.88;104617.31;241358.32
90.00;143.88;104617.39;241364.01
90.00;143.87;104617.52;241373.01
90.00;143.85;104617.83;241394.07
90.00;143.83;104618.31;241425.70
90.00;143.80;104618.91;241465.29
90.00;143.80;104618.95;241468.11
90.00;143.80;104619.00;241471.20
90.00;143.79;104619.12;241479.01
90.00;143.79;104619.12;241479.24
90.00;143.79;104619.25;241487.59
90.00;143.72;104620.65;241576.41
90.00;143.71;104621.00;241599.26
90.00;143.70;104621.06;241603.16
90.00;143.69;104621.31;241618.99
90.00;143.69;104621.39;241623.81
90.00;143.61;104623.13;241732.76
90.00;143.54;104624.53;241820.05
90.00;143.54;104624.72;241831.72
90.00;143.49;104625.63;241888.65
90.00;143.49;104625.73;241895.21
90.00;143.40;104627.75;242020.55
90.00;143.38;104628.02;242037.25
90.00;143.37;104628.28;242052.72
90.00;143.37;104628.41;242060.47
90.00;143.35;104628.87;242088.56
90.00;143.32;104629.40;242120.54
90.00;143.32;104629.41;242121.56
90.00;143.30;104630.02;242157.42
90.00;143.28;104630.39;242178.52
90.00;143.24;104631.45;242238.45
90.00;143.22;104631.71;242253.84
90.00;143.22;104631.83;242260.73
90.00;143.22;104631.86;242262.01
90.00;143.18;104632.88;242318.48
90.00;143.18;104632.90;242320.02
90.00;143.13;104634.00;242377.99
90.00;143.11;104634.49;242403.74
90.00;143.10;104634.76;242418.04
90.00;143.10;104634.84;242421.82
90.00;143.06;104635.97;242481.51
90.00;143.01;104637.08;242538.32
90.00;143.01;104637.15;242542.19
90.00;142.97;104638.23;242596.09
90.00;142.97;104638.34;242601.24
90.00;142.92;104639.66;242665.49
90.00;142.90;104640.13;242688.29
90.00;142.90;104640.15;242689.25
90.00;142.90;104640.17;242690.47
90.00;142.88;104640.71;242715.88
90.00;142.86;104641.41;242748.37
90.00;142.85;104641.69;242761.80
90.00;142.81;104642.80;242811.86
90.00;142.80;104643.16;242828.02
90.00;142.80;104643.17;242828.32
90.00;142.79;104643.30;242833.95
90.00;142.78;104643.58;242846.76
90.00;142.78;104643.62;242848.66
90.00;142.78;104643.79;242855.95
90.00;142.75;104644.53;242887.77
90.00;142.73;104645.27;242919.48
90.00;142.70;104646.06;242953.50
90.00;142.68;104646.71;242980.64
90.00;142.64;104647.93;243030.22
90.00;142.64;104648.06;243035.33
90.00;142.62;104648.61;243057.60
90.00;142.62;104648.72;243062.13
90.00;142.61;104648.92;243070.08
90.00;142.59;104649.59;243097.67
90.00;142.57;104650.27;243125.28
90.00;142.55;104651.10;243159.12
90.00;142.52;104651.89;243191.56
90.00;142.51;104652.10;243200.37
90.00;142.51;104652.15;243202.12
90.00;142.51;104652.27;243207.05
90.00;142.51;104652.33;243209.44
90.00;142.50;104652.74;243225.84
90.00;142.49;104652.80;243228.21
90.00;142.49;104652.98;243235.52
90.00;142.43;104654.99;243316.22
90.00;142.43;104655.01;243317.07
90.00;142.34;104658.07;243433.44
90.00;142.33;104658.12;243435.50
90.00;142.30;104659.41;243483.39
90.00;142.29;104659.53;243487.83
90.00;142.29;104659.75;243495.96
90.00;142.28;104660.00;243504.80
90.00;142.27;104660.37;243518.23
90.00;142.24;104661.39;243555.70
90.00;142.24;104661.41;243556.48
90.00;142.23;104661.97;243576.73
90.00;142.20;104662.96;243613.15
90.00;142.15;104664.60;243673.46
90.00;142.13;104665.38;243701.19
90.00;142.12;104665.64;243710.45
90.00;142.12;104665.85;243717.93
90.00;142.11;104666.22;243731.03
90.00;142.09;104666.98;243758.18
90.00;142.05;104668.12;243799.00
90.00;142.04;104668.57;243814.54
90.00;142.00;104670.31;243875.08
90.00;141.97;104671.41;243913.73
90.00;141.95;104671.89;243930.50
90.00;141.95;104671.97;243933.23
90.00;141.93;104672.71;243959.29
90.00;141.92;104673.22;243976.70
90.00;141.91;104673.59;243989.52
90.00;141.90;104673.88;243999.68
90.00;141.90;104674.01;244004.07
90.00;141.89;104674.14;244008.56
90.00;141.88;104674.60;244024.26
90.00;141.87;104675.07;244040.53
90.00;141.83;104676.55;244091.60
90.00;141.82;104676.76;244098.95
90.00;141.81;104677.01;244107.39
90.00;141.79;104677.82;244135.62
90.00;141.78;104678.30;244152.33
90.00;141.76;104678.93;244174.23
90.00;141.74;104679.80;244204.24
90.00;141.73;104680.03;244212.23
90.00;141.69;104681.56;244265.55
90.00;141.68;104681.89;244277.12
90.00;141.67;104682.22;244288.66
90.00;141.63;104683.76;244341.21
90.00;141.62;104684.12;244353.41
90.00;141.61;104684.51;244366.71
90.00;141.60;104685.04;244384.69
90.00;141.58;104685.60;244403.86
90.00;141.56;104686.47;244432.46
90.00;141.56;104686.53;244434.55
90.00;141.53;104687.84;244475.25
90.00;141.50;104688.98;244509.66
90.00;141.48;104689.82;244535.01
90.00;141.47;104689.98;244539.89
90.00;141.42;104692.17;244606.07
90.00;141.42;104692.32;244610.60
90.00;141.37;104694.23;244668.03
90.00;141.37;104694.44;244674.15
90.00;141.35;104695.07;244692.66
90.00;141.35;104695.33;244700.31
90.00;141.32;104696.24;244727.36
90.00;141.32;104696.36;244730.67
90.00;141.30;104697.11;244752.92
90.00;141.29;104697.50;244764.59
90.00;141.27;104698.37;244790.21
90.00;141.25;104699.50;244822.43
90.00;141.25;104699.61;244825.36
90.00;141.24;104699.88;244832.96
90.00;141.20;104701.60;244880.66
90.00;141.20;104701.66;244882.36
90.00;141.19;104702.32;244900.70
90.00;141.18;104702.76;244912.83
90.00;141.15;104703.96;244946.37
90.00;141.15;104704.03;244948.20
90.00;141.14;104704.26;244954.78
90.00;141.10;104706.18;245008.39
90.00;141.10;104706.30;245011.81
90.00;141.09;104706.40;245014.57
90.00;141.07;104707.29;245039.22
90.00;141.07;104707.48;245044.59
90.00;141.06;104707.74;245051.81
90.00;141.05;104708.45;245071.61
90.00;141.04;104708.68;245077.84
90.00;141.04;104708.80;245081.03
90.00;141.03;104709.23;245092.84
90.00;141.01;104710.36;245123.44
90.00;141.00;104710.72;245133.08
90.00;141.00;104710.73;245133.32
90.00;140.96;104712.43;245179.24
90.00;140.93;104713.77;245215.38
90.00;140.92;104714.37;245231.49
90.00;140.92;104714.50;245235.15
90.00;140.91;104714.58;245237.21
90.00;140.86;104717.13;245306.09
90.00;140.85;104717.64;245319.54
90.00;140.85;104717.71;245321.42
90.00;140.84;104717.78;245323.29
90.00;140.84;104717.80;245323.74
90.00;140.84;104718.04;245330.09
90.00;140.83;104718.38;245339.13
90.00;140.82;104719.09;245358.10
90.00;140.82;104719.10;245358.20
90.00;140.79;104720.43;245393.48
